"ENTITY_CD","SCHOOL_NAME","NUM_PRINC","NUM_TEACH","NUM_COUNSELORS","NUM_SOCIAL"
"342700861099","SUCCESS ACADEMY CHARTER SCH-NYC 13",1,0,0,0
"342700861118","OUR WORLD NEIGHBORHOOD CS 2",1,13,0,0
"342800010008","JHS 8 RICHARD S GROSSLEY",1,30,2,0
"342800010040","PS 40 SAMUEL HUNTINGTON",1,29,1,1
"342800010048","PS 48 WILLIAM WORDSWORTH",1,39,0,1
"342800010050","PS 50 TALFOURD LAWN ELEMENTARY SCHOOL",1,52,1,1
"342800010054","PS 54 HILLSIDE",1,41,1,0
"342800010055","PS 55 MAURE",1,33,1,0
"342800010072","CATHERINE AND COUNT BASIE MIDDLE SCHOOL 72",1,33,1,2
"342800010080","PS 80 THURGOOD MARSHALL MAGNET OF MULTIMEDIA",1,36,1,0
"342800010082","PS 82 HAMMOND",1,44,1,0
"342800010086","PS 86",1,57,1,0
"342800010099","PS 99 KEW GARDENS",1,54,0,2
"342800010101","PS 101 SCHOOL IN THE GARDENS",1,41,1,0
"342800010117","PS 117 J KELD/BRIARWOOD SCHOOL",1,56,1,1
"342800010121","PS 121",1,53,1,0
"342800010139","PS 139 REGO PARK",1,49,1,1
"342800010140","PS 140 EDWARD K ELLINGTON",1,31,1,2
"342800010144","PS 144 COL JEROMUS REMSEN",1,49,0,1
"342800010157","JHS 157 STEPHEN A HALSEY",1,101,3,0
"342800010160","PS 160 WALTER FRANCIS BISHOP",1,40,1,0
"342800010161","PS 161 ARTHUR ASHE SCHOOL",1,43,1,0
"342800010174","PS 174 WILLIAM SIDNEY MOUNT",1,40,0,0
"342800010175","PS 175 LYNN GROSS DISCOVERY SCHOOL (THE)",1,43,1,1
"342800010182","PS 182 SAMANTHA SMITH",1,50,1,2
"342800010190","JHS 190 RUSSELL SAGE",1,63,1,0
"342800010196","PS 196 GRAND CENTRAL PARKWAY",1,56,0,1
"342800010206","PS 206 HORACE HARDING SCHOOL (THE)",1,39,1,1
"342800010217","JHS 217 ROBERT A VAN WYCK",1,98,4,1
"342800010220","PS 220 EDWARD MANDEL",1,43,1,1
"342800010287","EMERSON SCHOOL (THE)",1,33,3,0
"342800010303","ACADEMY FOR EXCELLENCE THROUGH THE ARTS (THE)",1,14,0,0
"342800010312","JAMAICA CHILDREN'S SCHOOL",2,19,0,1
"342800010332","REDWOOD MIDDLE SCHOOL",1,25,1,0
"342800010349","QUEENS SCHOOL FOR LEADERSHIP (THE)",1,29,0,0
"342800010354","PS 354",1,41,1,0
"342800010358","MS 358",1,28,0,0
"342800011167","METROPOLITAN EXPEDITIONARY LEARNING SCHOOL",1,69,2,1
"342800011284","YORK EARLY COLLEGE ACADEMY",1,30,1,1
"342800011310","QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL",2,51,3,0
"342800011325","HILLSIDE ARTS AND LETTERS ACADEMY",1,35,2,1
"342800011328","HIGH SCHOOL FOR COMMUNITY LEADERSHIP",1,34,3,0
"342800011338","QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY",1,15,2,0
"342800011350","JAMAICA GATEWAY TO THE SCIENCES",1,32,3,0
"342800011440","FOREST HILLS HIGH SCHOOL",0,209,10,4
"342800011505","HILLCREST HIGH SCHOOL",1,183,12,2
"342800011620","THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL",1,134,8,1
"342800011680","QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL",1,45,2,0
"342800011686","QUEENS METROPOLITAN HIGH SCHOOL",1,76,2,0
"342800011687","QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE",1,28,2,0
"342800011690","HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY",1,33,2,0
"342800011896","YOUNG WOMEN'S LEADERSHIP SCHOOL OF QUEENS",1,39,2,0
"342800860824","GROWING UP GREEN CHARTER SCHOOL II",0,0,0,0
"342800860969","ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL",1,18,0,0
"342900010015","PS 15 JACKIE ROBINSON",1,26,1,0
"342900010033","PS 33 EDWARD M FUNK",1,58,1,1
"342900010034","PS 34 JOHN HARVARD",1,34,2,0
"342900010035","PS 35 NATHANIEL WOODHULL",0,43,0,1
"342900010036","PS 36 ST ALBANS SCHOOL",1,30,0,1
"342900010037","CYNTHIA JENKINS SCHOOL",1,31,0,1
"342900010038","PS 38 ROSEDALE",1,20,0,0
"342900010052","PS 52",2,30,1,2
"342900010059","IS 59 SPRINGFIELD GARDENS",1,41,1,0
"342900010095","PS 95 EASTWOOD",1,82,2,1
"342900010109","JEAN NUZZI INTERMEDIATE SCHOOL",1,73,2,1
"342900010116","PS/IS 116 WILLIAM C HUGHLEY",1,58,1,1
"342900010118","PS 118 LORRAINE HANSBERRY",1,31,1,0
"342900010131","PS 131 ABIGAIL ADAMS",1,46,1,0
"342900010132","PS 132 RALPH BUNCHE",1,27,0,0
"342900010134","PS 134 HOLLIS",1,28,1,0
"342900010135","BELLAIRE SCHOOL (THE)",1,55,1,1
"342900010136","PS 136 ROY WILKINS",1,35,1,0
"342900010138","PS/MS 138 SUNRISE",1,48,1,1
"342900010147","PS/MS 147 RONALD MCNAIR",1,45,1,0
"342900010156","PS 156 LAURELTON",1,19,1,0
"342900010176","PS 176 CAMBRIA HEIGHTS",1,42,1,1
"342900010181","PS 181 BROOKFIELD",1,30,1,0
"342900010192","IS 192 LINDEN (THE)",1,33,1,1
"342900010195","PS 195 WILLIAM HABERLE",1,31,1,1
"342900010208","PS/IS 208",1,53,1,0
"342900010238","IS 238 SUSAN B ANTHONY ACADEMY",1,88,3,0
"342900010251","PS 251",1,27,0,0
"342900010268","PS/IS 268",1,48,1,0
"342900010270","GORDON PARKS SCHOOL (THE)",1,48,1,0
"342900010289","QUEENS UNITED MIDDLE SCHOOL",1,13,0,0
"342900010295","PS/IS 295",1,42,1,0
"342900010355","COLLABORATIVE ARTS MIDDLE SCHOOL",1,26,2,0
"342900010356","COMMUNITY VOICES MIDDLE SCHOOL",1,26,0,2
"342900010360","PS 360",1,12,0,0
"342900011243","INSTITUTE FOR HEALTH PROFESSIONALS AT CAMBRIA HEIGHTS",1,32,1,1
"342900011248","QUEENS PREPARATORY ACADEMY",1,28,2,0
"342900011259","PATHWAYS COLLEGE PREPARATORY SCHOOL:  A COLLEGE BOARD SCHOOL",1,46,2,1
"342900011265","EXCELSIOR PREPARATORTY HIGH SCHOOL",0,32,1,0
"342900011272","GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES",1,31,2,1
"342900011283","PREPARATORY ACADEMY FOR WRITERS:  A COLLEGE BOARD SCHOOL",1,45,1,1
"342900011313","BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE AND INFORMATION TECHNOLOGY",1,32,0,0
"342900011326","CAMBRIA HEIGHTS ACADEMY",1,31,1,0
"342900011327","EAGLE ACADEMY FOR YOUNG MEN III",1,40,2,0
"342900011492","MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS",1,29,2,1
"342900011498","HUMANITIES AND ARTS MAGNET HIGH SCHOOL",1,37,2,0
"342900860821","MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL",0,0,0,0
"342900860974","RIVERTON STREET CHARTER SCHOOL",1,0,1,1
"342900861077","SUCCESS ACADEMY CS - ROSEDALE",1,0,0,0
"342900861078","SUCCESS ACADEMY CHARTER SCHOOL - SPRINGFIELD",2,0,0,0
"343000010002","PS 2 ALFRED ZIMBERG",1,38,1,1
"343000010010","IS 10 HORACE GREELEY",1,53,2,1
"343000010011","PS 11 KATHRYN PHELAN",1,67,1,1
"343000010017","PS 17 HENRY DAVID THOREAU",1,39,1,1
"343000010069","PS 69 JACKSON HEIGHTS",1,56,1,1
"343000010070","PS 70",1,52,1,1
"343000010076","PS 76 WILLIAM HALLETT",1,46,2,0
"343000010078","PS/IS 78",1,48,1,0
"343000010084","PS 84 STEINWAY",1,18,0,1
"343000010085","PS 85 JUDGE CHARLES VALLONE",1,38,1,0
"343000010092","PS 92 HARRY T STEWART SR",1,56,1,1
"343000010111","PS 111 JACOB BLACKWELL",1,36,1,1
"343000010112","PS 112 DUTCH KILLS",1,29,1,1
"343000010122","PS 122 MAMIE FAY",1,75,2,1
"343000010126","ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS",1,49,2,1
"343000010127","PS 127 AEROSPACE SCIENCE MAGNET",1,85,2,1
"343000010141","IS 141 STEINWAY (THE)",1,72,2,0
"343000010145","IS 145 JOSEPH PULITZER",1,107,3,2
"343000010148","PS 148",1,57,3,1
"343000010149","PS 149 CHRISTA MCAULIFFE",1,69,2,0
"343000010150","PS 150",1,63,2,0
"343000010151","PS 151 MARY D CARTER",1,30,1,0
"343000010152","PS 152 GWENDOLYN N ALLEYNE SCHOOL",1,67,1,0
"343000010166","PS 166 HENRY GRADSTEIN",1,55,2,1
"343000010171","PS 171 PETER G VAN ALST",1,34,0,1
"343000010204","IS 204 OLIVER W HOLMES",1,43,1,0
"343000010212","PS 212",1,49,1,0
"343000010222","PS 222-FIRE FIGHTER CHRISTOPHER A SANTORA SCHOOL",1,17,0,0
"343000010228","PS 228 EARLY CHILDHOOD MAGNET SCHOOL FOR THE ARTS",1,21,0,0
"343000010230","IS 230",1,86,3,0
"343000010234","PS 234",1,32,1,0
"343000010235","ACADEMY FOR NEW AMERICANS",1,9,1,0
"343000010280","PS 280",1,40,1,0
"343000010291","HUNTERS POINT COMMUNITY MIDDLE SCHOOL",1,42,0,1
"343000010300","30TH AVENUE SCHOOL (THE)",1,31,0,1
"343000010329","EAST ELMHURST COMMUNITY SCHOOL",1,32,1,0
"343000010361","WOODSIDE COMMUNITY SCHOOL (THE)",1,21,0,0
"343000010384","PS 384",1,5,0,0
"343000011227","IS 227 LOUIS ARMSTRONG",1,92,2,0
"343000011258","ENERGY TECH HIGH SCHOOL",1,38,1,3
"343000011286","YOUNG WOMENS LEADERSHIP SCHOOL",1,42,2,0
"343000011301","ACADEMY FOR CAREERS IN TELEVISION AND FILM",1,40,1,2
"343000011445","WILLIAM CULLEN BRYANT HIGH SCHOOL",1,164,9,1
"343000011450","LONG ISLAND CITY HIGH SCHOOL",1,176,8,5
"343000011501","FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL",1,57,4,1
"343000011502","INFORMATION TECHNOLOGY HIGH SCHOOL",2,64,5,0
"343000011555","NEWCOMERS HIGH SCHOOL",2,72,3,0
"343000011575","ACADEMY OF AMERICAN STUDIES",1,53,3,0
"343000011580","BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION",1,37,1,0
"343000860822","RENAISSANCE CHARTER SCHOOL (THE)",1,0,1,1
"343000860836","OUR WORLD NEIGHBORHOOD CHARTER SCHOOL",2,57,1,1
"343000860932","VOICE CHARTER SCHOOL OF NEW YORK",1,0,0,4
"343000860952","GROWING UP GREEN CHARTER SCHOOL",0,0,0,0
"343000860998","ACADEMY OF THE CITY CHARTER SCHOOL",1,0,1,0
"353100010001","PS 1 TOTTENVILLE",1,34,0,1
"353100010002","IS 2 GEORGE L EGBERT",1,75,2,0
"353100010003","PS 3 MARGARET GIOIOSA SCHOOL (THE)",1,47,0,1
"353100010004","PS 4 MAURICE WOLLIN",1,76,2,1
"353100010005","PS 5 HUGUENOT",1,24,1,0
"353100010006","PS 6 CPL ALLAN F KIVLEHAN SCHOOL",1,47,1,1
"353100010007","IS 7 ELIAS BERNSTEIN",1,75,2,1
"353100010008","PS 8 SHIRLEE SOLOMON",1,34,0,0
"353100010009","NAPLES STREET ELEMENTARY SCHOOL",1,32,1,0
"353100010010","FORT HILL COLLABORATIVE ELEMENTARY SCHOOL",1,22,1,0
"353100010011","PS 11 THOMAS DONGAN SCHOOL",1,24,0,0
"353100010013","PS 13 M L LINDENMEYER",1,61,2,0
"353100010016","PS 16 JOHN J DRISCOLL",1,39,1,1
"353100010018","PS 18 JOHN G WHITTIER",1,44,2,1
"353100010019","PS 19 CURTIS SCHOOL (THE)",1,41,1,1
"353100010020","PS 20 PORT RICHMOND",1,40,1,1
"353100010021","PS 21 MARGARET EMERY-ELM PARK",1,34,0,1
"353100010022","PS 22 GRANITEVILLE",1,67,3,2
"353100010023","PS 23 RICHMONDTOWN",1,41,0,0
"353100010024","IS 24 MYRA S BARNES",1,103,3,1
"353100010026","PS 26 CARTERET SCHOOL (THE)",1,23,0,0
"353100010027","IS 27 ANNING S PRALL",1,67,3,0
"353100010028","EAGLE ACADEMY OF STATEN ISLAND",1,29,2,0
"353100010029","PS 29 BARDWELL",0,38,1,0
"353100010030","PS 30 WESTERLEIGH",1,58,0,1
"353100010031","PS 31 WILLIAM T DAVIS",1,35,1,1
"353100010032","PS 32 GIFFORD SCHOOL (THE)",1,39,0,1
"353100010034","IS 34 TOTTENVILLE",1,83,3,1
"353100010035","PS 35 CLOVE VALLEY SCHOOL (THE)",1,25,0,0
"353100010036","PS 36 J C DRUMGOOLE",1,56,0,1
"353100010038","PS 38 GEORGE CROMWELL",1,30,0,0
"353100010039","PS 39 FRANCIS J MURPHY JR",1,41,1,0
"353100010041","PS 41 NEW DORP",1,46,0,0
"353100010042","PS 42 ELTINGVILLE",1,62,0,1
"353100010044","PS 44 THOMAS C BROWN",1,56,2,1
"353100010045","PS 45 JOHN TYLER",1,55,2,1
"353100010046","PS 46 ALBERT V MANISCALCO",1,23,0,0
"353100010048","PS 48 WILLIAM C WILCOX",1,63,1,0
"353100010049","IS 49 BERTHA A DREYFUS",1,51,2,0
"353100010050","PS 50 FRANK HANKINSON",1,43,1,1
"353100010051","IS 51 EDWIN MARKHAM",1,97,3,2
"353100010052","PS 52 JOHN C THOMPSON",1,38,0,1
"353100010053","PS 53 BAY TERRACE",1,48,1,0
"353100010054","PS 54 CHARLES W LENG",1,52,0,0
"353100010055","PS 55 HENRY M BOEHM",1,42,0,1
"353100010056","PS 56 LOUIS DESARIO SCHOOL (THE)",1,40,1,1
"353100010057","PS 57 HUBERT H HUMPHREY",1,42,1,0
"353100010058","SPACE SHUTTLE COLUMBIA SCHOOL",1,48,1,1
"353100010059","HARBOR VIEW SCHOOL (THE)",1,22,1,0
"353100010060","PS 60 ALICE AUSTEN",1,59,1,1
"353100010061","IS 61 WILLIAM A MORRIS",1,82,3,1
"353100010062","KATHLEEN GRIMM SCHOOL FOR LEADERSHIP",1,19,0,0
"353100010063","MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING",1,36,1,0
"353100010065","PS 65 ACADEMY OF INNOVATIVE LEARNING (THE)",1,29,1,0
"353100010068","PORT RICHMOND SCHOOL FOR VISIONARY",1,16,0,0
"353100010069","PS 69 DANIEL D TOMPKINS",1,97,0,1
"353100010072","IS 72 ROCCO LAURIE",1,113,3,1
"353100010074","PS 74 FUTURE LEADERS ELEMENTARY SCHOOL",2,27,1,1
"353100010075","IS 75 FRANK D PAULO",1,111,5,1
"353100010078","PS 78",1,63,2,1
"353100010861","STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP",1,65,2,0
"353100011047","CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES",0,32,2,0
"353100011064","GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL",1,38,2,0
"353100011080","MICHAEL J PETRIDES SCHOOL (THE)",1,83,1,0
"353100011440","NEW DORP HIGH SCHOOL",1,208,13,6
"353100011445","PORT RICHMOND HIGH SCHOOL",1,112,7,2
"353100011450","CURTIS HIGH SCHOOL",1,158,10,3
"353100011455","TOTTENVILLE HIGH SCHOOL",1,221,13,1
"353100011460","SUSAN E WAGNER HIGH SCHOOL",1,183,11,1
"353100011470","CONCORD HIGH SCHOOL",1,15,1,0
"353100011600","RALPH R MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",1,62,4,0
"353100011605","STATEN ISLAND TECHNICAL HIGH SCHOOL",1,67,4,0
"353100860959","JOHN W LAVELLE PREPARATORY CHARTER SCHOOL",2,75,0,7
"353100860984","NEW WORLD PREPARATORY CHARTER SCHOOL",1,30,3,0
"353100861083","NEW VENTURES CHARTER SCHOOL",1,15,0,3
"353100861136","LOIS AND RICHARD NICOTRA EARLY COLLE",1,8,0,0
"400301060002","PRIMARY EDUCATION CENTER",1,34,0,1
"400301060003","INTERMEDIATE EDUCATION CENTER",1,37,0,1
"400301060005","LEWISTON PORTER MIDDLE SCHOOL",1,45,2,1
"400301060006","LEWISTON PORTER SENIOR HIGH SCHOOL",1,56,3,0
"400400010001","ANNA MERRITT ELEMENTARY SCHOOL",1,25,0,0
"400400010002","CHARLES A UPSON ELEMENTARY SCHOOL",1,34,0,0
"400400010005","GEORGE SOUTHARD ELEMENTARY SCHOOL",1,34,0,0
"400400010007","ROY KELLEY ELEMENTARY SCHOOL",1,31,0,0
"400400010009","EMMET BELKNAP INTERMEDIATE SCHOOL",1,53,2,1
"400400010010","NORTH PARK JUNIOR HIGH SCHOOL",1,69,3,0
"400400010011","LOCKPORT HIGH SCHOOL",1,110,7,0
"400601060001","NEWFANE EARLY CHILDHOOD CENTER",0,0,0,0
"400601060002","NEWFANE ELEMENTARY SCHOOL",3,31,1,0
"400601060006","NEWFANE SENIOR HIGH SCHOOL",1,44,3,0
"400601060008","NEWFANE MIDDLE SCHOOL",1,41,2,0
"400701060002","WEST STREET ELEMENTARY SCHOOL",1,31,1,0
"400701060003","TUSCARORA ELEMENTARY SCHOOL",1,16,1,1
"400701060004","COLONIAL VILLAGE ELEMENTARY SCHOOL",1,29,2,0
"400701060005","ERRICK ROAD ELEMENTARY SCHOOL",1,32,1,0
"400701060009","EDWARD TOWN MIDDLE SCHOOL",1,65,3,0
"400701060010","NIAGARA-WHEATFIELD SENIOR HIGH SCHOOL",1,89,4,0
"400701860890","NIAGARA CHARTER SCHOOL",1,17,1,0
"400800010010","SEVENTY NINTH STREET SCHOOL",1,26,1,0
"400800010012","GERALDINE J MANN SCHOOL",1,26,1,0
"400800010015","HENRY J KALFAS MAGNET SCHOOL",1,23,1,0
"400800010020","HYDE PARK SCHOOL",1,27,1,0
"400800010021","MAPLE AVENUE SCHOOL",1,19,1,0
"400800010022","NIAGARA STREET SCHOOL",1,30,2,0
"400800010031","HARRY F ABATE ELEMENTARY SCHOOL",1,36,2,0
"400800010034","NIAGARA FALLS HIGH SCHOOL",1,116,9,0
"400800010040","GASKILL PREPARATORY SCHOOL",1,36,2,0
"400800010041","LASALLE PREPARATORY SCHOOL",1,37,2,0
"400800010042","CATARACT ELEMENTARY SCHOOL",1,27,1,0
"400900010003","DRAKE SCHOOL",1,20,1,0
"400900010007","MEADOW SCHOOL",1,51,1,3
"400900010008","OHIO ELEMENTARY SCHOOL",1,29,0,1
"400900010009","SPRUCE SCHOOL",1,28,2,1
"400900010011","NORTH TONAWANDA HIGH SCHOOL",1,89,5,2
"400900010012","NORTH TONAWANDA MIDDLE SCHOOL",1,50,2,2
"401001060001","STARPOINT HIGH SCHOOL",1,61,4,1
"401001060002","REGAN INTERMEDIATE SCHOOL",1,51,1,1
"401001060003","FRICANO PRIMARY SCHOOL",1,50,1,1
"401001060004","STARPOINT MIDDLE SCHOOL",2,57,3,0
"401201060001","ROYALTON-HARTLAND ELEMENTARY SCHOOL",1,28,1,0
"401201060003","ROYALTON-HARTLAND HIGH SCHOOL",1,32,2,0
"401201060004","ROYALTON-HARTLAND MIDDLE SCHOOL",2,36,1,0
"401301040002","PRATT ELEMENTARY SCHOOL",1,35,1,0
"401301040003","BARKER JUNIOR/SENIOR HIGH SCHOOL",1,35,2,0
"401501060002","WILSON ELEMENTARY SCHOOL",1,33,1,0
"401501060003","WILSON HIGH SCHOOL",2,57,3,0
"410401060001","ADIRONDACK MIDDLE SCHOOL",1,37,2,1
"410401060002","WEST LEYDEN ELEMENTARY SCHOOL",1,14,0,0
"410401060003","FORESTPORT ELEMENTARY SCHOOL",1,12,0,0
"410401060004","BOONVILLE ELEMENTARY SCHOOL",1,23,1,0
"410401060005","ADIRONDACK HIGH SCHOOL",1,39,0,0
"410601040002","MCCONNELLSVILLE ELEMENTARY SCHOOL",1,17,0,0
"410601040006","CAMDEN SENIOR HIGH SCHOOL",1,56,3,1
"410601040007","CAMDEN ELEMENTARY SCHOOL",1,34,1,3
"410601040010","CAMDEN MIDDLE SCHOOL",1,66,2,3
"411101060001","CLINTON ELEMENTARY SCHOOL",1,41,0,1
"411101060004","CLINTON MIDDLE SCHOOL",1,31,1,1
"411101060005","CLINTON SENIOR HIGH SCHOOL",1,37,2,0
"411501060001","NEW HARTFORD SENIOR HIGH SCHOOL",1,52,3,1
"411501060003","HUGHES ELEMENTARY SCHOOL",2,41,0,0
"411501060004","ROBERT L BRADLEY ELEMENTARY SCHOOL",1,43,1,0
"411501060005","MYLES ELEMENTARY SCHOOL",1,38,0,1
"411501060006","PERRY JUNIOR HIGH SCHOOL",1,56,2,1
"411504020001","NEW YORK MILLS JUNIOR-SENIOR HIGH SCHOOL",1,27,1,0
"411504020003","NEW YORK MILLS ELEMENTARY SCHOOL",1,23,0,0
"411603040001","SAUQUOIT VALLEY ELEMENTARY SCHOOL",1,27,0,1
"411603040003","SAUQUOIT VALLEY HIGH SCHOOL",1,25,2,1
"411603040004","SAUQUOIT VALLEY MIDDLE SCHOOL",1,27,1,1
"411701040001","REMSEN ELEMENTARY SCHOOL",1,21,0,1
"411701040002","REMSEN JUNIOR-SENIOR HIGH SCHOOL",1,26,1,0
"411800010001","GANSEVOORT ELEMENTARY SCHOOL",1,33,1,0
"411800010008","BELLAMY ELEMENTARY SCHOOL",1,51,2,0
"411800010010","LYNDON H STROUGH MIDDLE SCHOOL",1,81,2,1
"411800010011","CLOUGH PREK CENTER",0,0,1,0
"411800010013","RIDGE MILLS ELEMENTARY SCHOOL",1,29,1,0
"411800010014","STOKES ELEMENTARY SCHOOL",1,22,1,0
"411800010015","JOHN E JOY ELEMENTARY SCHOOL",1,34,1,0
"411800010020","ROME FREE ACADEMY",1,114,6,1
"411800010023","LOUIS V DENTI ELEMENTARY SCHOOL",1,46,1,0
"411800010025","GEORGE R STALEY UPPER ELEMENTARY SCHOOL",1,66,5,0
"411902040001","MEMORIAL PARK ELEMENTARY SCHOOL",1,34,0,0
"411902040003","WATERVILLE JR/SR HIGH SCHOOL",1,35,2,1
"412000050001","J D GEORGE ELEMENTARY SCHOOL",1,36,0,1
"412000050004","VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL",2,56,3,1
"412000050005","W A WETTEL ELEMENTARY SCHOOL",1,24,0,1
"412000050006","E A MCALLISTER ELEMENTARY SCHOOL",1,25,0,1
"412000050007","VERNON-VERONA-SHERRILL MIDDLE SCHOOL",1,29,1,1
"412201060001","HOLLAND PATENT MIDDLE SCHOOL",1,31,1,1
"412201060003","HOLLAND PATENT ELEMENTARY SCHOOL",1,31,0,0
"412201060005","GENERAL WILLIAM FLOYD ELEMENTARY SCHOOL",1,29,0,0
"412201060006","HOLLAND PATENT CENTRAL HIGH SCHOOL",1,38,2,1
"412300010003","ALBANY ELEMENTARY SCHOOL",1,43,0,1
"412300010005","CHRISTOPHER COLUMBUS ELEMENTARY SCHOOL",1,45,0,1
"412300010006","GENERAL HERKIMER ELEMENTARY SCHOOL",1,49,0,1
"412300010009","HUGH R JONES ELEMENTARY SCHOOL",1,35,0,1
"412300010011","MARTIN LUTHER KING JR ELEMENTARY SCHOOL",1,32,0,1
"412300010012","WATSON WILLIAMS ELEMENTARY SCHOOL",1,45,0,1
"412300010014","THOMAS JEFFERSON ELEMENTARY SCHOOL",1,45,0,1
"412300010016","JOHN F HUGHES ELEMENTARY SCHOOL",1,39,0,1
"412300010018","KERNAN ELEMENTARY SCHOOL",1,51,0,2
"412300010022","JOHN F KENNEDY MIDDLE SCHOOL",1,63,2,1
"412300010023","SENATOR JAMES H DONOVAN MIDDLE SCHOOL",1,69,2,1
"412300010024","THOMAS R PROCTOR HIGH SCHOOL",1,176,12,4
"412300010026","ROSCOE CONKLING ELEMENTARY SCHOOL",1,42,0,1
"412300861058","UTICA ACADEMY OF SCIENCE CHARTER SCHOOL",1,38,3,0
"412801040002","WESTMORELAND ELEMENTARY SCHOOL",1,13,0,0
"412801040003","WESTMORELAND HIGH SCHOOL",1,39,1,0
"412801040004","WESTMORELAND MIDDLE SCHOOL",1,22,1,0
"412901040002","N A WALBRAN ELEMENTARY SCHOOL",1,27,0,0
"412901040003","ORISKANY JUNIOR-SENIOR HIGH SCHOOL",1,28,2,0
"412902060002","MARCY ELEMENTARY SCHOOL",1,27,0,1
"412902060003","HARTS HILL SCHOOL",1,31,0,1
"412902060005","DEERFIELD ELEMENTARY SCHOOL",1,31,0,1
"412902060006","WHITESBORO MIDDLE SCHOOL",1,49,2,1
"412902060007","PARKWAY MIDDLE SCHOOL",1,23,1,0
"412902060008","WHITESBORO HIGH SCHOOL",1,74,4,1
"412902060009","WESTMORELAND ROAD ELEMENTARY SCHOOL",1,29,0,1
"420101060001","EAST HILL ELEMENTARY SCHOOL",1,26,1,0
"420101060003","STONEHEDGE ELEMENTARY SCHOOL",2,57,3,0
"420101060005","ONONDAGA ROAD ELEMENTARY SCHOOL",1,30,1,0
"420101060006","SPLIT ROCK ELEMENTARY SCHOOL",2,32,1,0
"420101060008","WEST GENESEE MIDDLE SCHOOL",1,57,3,1
"420101060009","WEST GENESEE SENIOR HIGH SCHOOL",1,115,7,1
"420101060011","CAMILLUS MIDDLE SCHOOL",1,40,2,0
"420303060001","ALLEN ROAD ELEMENTARY SCHOOL",1,30,1,0
"420303060002","KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL",1,43,1,1
"420303060003","CICERO ELEMENTARY SCHOOL",1,37,1,0
"420303060004","LAKESHORE ROAD ELEMENTARY SCHOOL",1,34,0,0
"420303060007","ROXBORO ROAD ELEMENTARY SCHOOL",1,43,1,0
"420303060008","SMITH ROAD ELEMENTARY SCHOOL",1,38,0,1
"420303060009","GILLETTE ROAD MIDDLE SCHOOL",1,83,2,1
"420303060010","NORTH SYRACUSE JUNIOR HIGH SCHOOL",1,116,5,1
"420303060011","ROXBORO ROAD MIDDLE SCHOOL",1,72,2,1
"420303060014","CICERO-NORTH SYRACUSE HIGH SCHOOL",1,149,8,1
"420303060015","MAIN STREET ELEMENTARY SCHOOL",1,0,0,0
"420401060001","PARK HILL SCHOOL",1,7,0,0
"420401060002","FREMONT ELEMENTARY SCHOOL",1,26,1,0
"420401060003","EAST SYRACUSE ELEMENTARY SCHOOL",1,23,1,0
"420401060004","WOODLAND ELEMENTARY SCHOOL",1,23,1,0
"420401060005","EAST SYRACUSE-MINOA CENTRAL HIGH SCHOOL",1,100,7,0
"420401060009","MINOA ELEMENTARY SCHOOL",1,24,1,0
"420401060010","PINE GROVE MIDDLE SCHOOL",1,71,4,0
"420411060002","JAMESVILLE ELEMENTARY SCHOOL",2,28,0,1
"420411060003","MOSES DEWITT ELEMENTARY SCHOOL",1,24,0,1
"420411060004","TECUMSEH ELEMENTARY SCHOOL",1,25,1,0
"420411060005","JAMESVILLE-DEWITT MIDDLE SCHOOL",1,79,4,1
"420411060006","JAMESVILLE-DEWITT HIGH SCHOOL",1,72,5,1
"420501060001","ELBRIDGE ELEMENTARY SCHOOL",1,28,0,0
"420501060003","JORDAN-ELBRIDGE HIGH SCHOOL",1,32,2,1
"420501060004","JORDAN-ELBRIDGE MIDDLE SCHOOL",1,34,1,0
"420601040001","FABIUS-POMPEY ELEMENTARY SCHOOL",1,22,1,0
"420601040003","FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL",1,45,2,0
"420701060001","WESTHILL HIGH SCHOOL",1,45,3,0
"420701060002","CHERRY ROAD ELEMENTARY SCHOOL",1,20,0,0
