"","ENTITY_CD","ENTITY_NAME","PER_ELL","PER_AM_IND","PER_BLACK","PER_HISP","PER_ASIAN","PER_WHITE","PER_Multi","PER_SWD","PER_FEMALE","PER_MALE","PER_ECDIS","PER_MIGRANT","PER_HOMELESS","PER_FOSTER","PER_ARMED"
"2893","333200010151","PS 151 LYNDON B JOHNSON",34,0,12,82,1,5,0,22,48,52,95,0,33,0,0
"2894","333200010162","JHS 162 WILLOUGHBY (THE)",16,1,3,90,4,2,0,22,54,46,88,0,12,0,0
"2895","333200010274","PS 274 KOSCIUSKO",26,2,13,81,1,3,0,24,44,56,99,0,21,0,0
"2896","333200010291","JHS 291 ROLAND HAYES",29,0,14,84,1,1,0,28,50,50,96,0,24,0,0
"2897","333200010299","PS 299 THOMAS WARREN FIELD SCHOOL",16,0,46,52,0,2,0,27,53,47,97,0,20,0,0
"2898","333200010347","IS 347 SCHOOL OF HUMANITIES",20,0,4,94,1,1,0,24,50,50,95,0,15,0,0
"2899","333200010349","IS 349 MATH, SCIENCE AND TECHNOLOGY",20,0,13,85,1,1,0,23,49,51,98,0,14,0,0
"2900","333200010376","PS 376",15,1,8,84,2,4,0,14,52,48,83,0,7,0,0
"2901","333200010377","PS 377 ALEJANDINA B DE GAUTIER",13,0,25,74,0,1,0,30,44,56,93,0,5,0,0
"2902","333200010383","JHS 383 PHILIPPA SCHUYLER",6,0,35,57,5,2,1,17,48,52,82,0,3,0,0
"2903","333200010384","PS/IS 384 FRANCES E CARTER",26,0,12,87,1,0,0,29,47,53,86,0,6,0,0
"2904","333200010562","EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION",16,0,22,75,1,2,0,23,48,52,94,0,17,0,0
"2905","333200010564","BUSHWICK COMMUNITY HIGH SCHOOL",6,0,32,67,0,1,0,41,43,57,82,0,6,0,0
"2906","333200011168","BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE)",10,0,48,43,5,3,2,18,39,61,89,0,8,0,0
"2907","333200011403","ACADEMY FOR ENVIRONMENTAL LEADERSHIP",43,0,15,76,4,4,0,20,48,52,91,0,17,0,0
"2908","333200011545","EBC HIGH SCHOOL FOR PUBLIC SERVICE-BUSHWICK",20,0,9,89,0,2,0,23,47,53,86,0,8,0,0
"2909","333200011549","BUSHWICK SCHOOL FOR SOCIAL JUSTICE",35,1,19,75,1,3,1,23,48,52,84,0,11,0,0
"2910","333200011552","ACADEMY OF URBAN PLANNING",23,0,23,75,0,1,1,28,44,56,99,0,11,0,0
"2911","333200011554","ALL CITY LEADERSHIP SECONDARY SCHOOL",3,0,9,75,6,9,0,12,55,45,81,0,3,0,0
"2912","333200011556","BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE",26,1,19,76,2,1,1,28,46,54,95,0,17,0,0
"2913","333200860906","ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL",13,0,26,71,1,2,0,24,48,52,87,0,5,0,0
"2914","333200860987","BUSHWICK ASCEND CHARTER SCHOOL",15,0,22,76,1,1,1,17,49,51,92,0,9,0,0
"2915","333200861045","ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL",15,1,18,79,1,2,0,16,49,51,88,0,5,0,0
"2916","333200861059","MATH, ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL",12,0,10,81,2,1,6,15,49,51,83,0,5,0,0
"2917","333200861096","SUCCESS ACADEMY CHARTER SCH-NYC 10",17,1,24,70,0,4,1,17,53,47,90,0,6,0,0
"2918","342400010005","IS 5 THE WALTER CROWLEY INTERMEDIATE SCHOOL",18,1,2,55,40,2,0,20,47,53,78,0,4,0,0
"2919","342400010007","PS 7 LOUIS F SIMEONE",41,0,0,36,61,3,0,14,48,52,84,0,5,0,0
"2920","342400010012","PS 12 JAMES B COLGATE",30,1,0,41,55,3,0,16,47,53,87,0,9,0,0
"2921","342400010013","PS 13 CLEMENT C MOORE",30,1,8,56,30,4,1,15,50,50,75,0,16,0,0
"2922","342400010014","PS 14 FAIRVIEW",34,0,2,90,6,2,0,19,51,49,83,0,4,0,0
"2923","342400010016","PS 16 NANCY DEBENEDITTIS SCHOOL (THE)",45,0,0,91,7,1,0,20,49,51,87,0,20,0,0
"2924","342400010019","PS 19 MARINO JEANTET",55,0,0,94,5,1,0,23,49,51,89,0,11,0,0
"2925","342400010028","PS 28 THOMAS EMANUEL EARLY CHILDHOOD CENTER",64,0,0,93,6,0,0,21,54,46,84,0,5,0,0
"2926","342400010049","PS 49 DOROTHY BONAWIT KOLE",6,1,1,24,20,54,1,18,49,51,52,0,4,0,0
"2927","342400010058","PS 58 SCHOOL OF HEROES",12,0,1,40,40,18,1,17,50,50,74,0,4,0,0
"2928","342400010061","IS 61 LEONARDO DA VINCI",32,0,3,89,6,2,0,22,46,54,93,0,9,0,0
"2929","342400010068","PS 68 CAMBRIDGE",14,0,2,89,3,6,0,24,47,53,69,0,4,0,0
"2930","342400010071","PS 71 FOREST",17,5,1,54,4,35,1,21,49,51,86,0,8,0,0
"2931","342400010073","IS 73 FRANK SANSIVIERI INTERMEDIATE SCHOOL  (THE)",13,0,1,58,29,12,0,20,46,54,68,0,4,0,0
"2932","342400010077","IS 77",21,0,2,79,9,9,0,30,49,51,91,0,7,0,0
"2933","342400010081","PS 81 JEAN PAUL RICHTER",29,0,2,86,5,7,0,30,49,51,82,0,13,0,0
"2934","342400010087","PS/IS 87 MIDDLE VILLAGE",10,0,2,57,4,35,1,25,48,52,58,0,1,0,0
"2935","342400010088","PS 88 SENECA",16,0,2,50,7,39,1,20,45,55,75,0,3,0,0
"2936","342400010089","PS 89 ELMHURST",44,1,0,74,22,2,0,16,51,49,78,0,9,0,0
"2937","342400010091","PS 91 RICHARD ARKWRIGHT",12,0,2,51,3,43,0,22,48,52,67,0,3,0,0
"2938","342400010093","IS 93 RIDGEWOOD",13,0,2,72,8,17,0,23,49,51,90,0,4,0,0
"2939","342400010102","PS 102 BAYVIEW",14,1,3,31,61,3,1,15,48,52,84,0,7,0,0
"2940","342400010110","PS 110",41,0,0,91,8,0,0,20,51,49,93,0,14,0,0
"2941","342400010113","PS/IS 113 ANTHONY J PRANZO",6,0,2,42,6,50,1,17,50,50,48,0,2,0,0
"2942","342400010119","IS 119 GLENDALE (THE)",2,1,2,30,27,39,1,10,51,49,74,0,2,0,0
"2943","342400010125","IS 125 THOMAS J MCCANN WOODSIDE",16,0,2,53,39,5,0,18,49,51,76,0,10,0,0
"2944","342400010128","PS 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY",3,0,1,20,4,75,0,15,50,50,28,0,1,0,0
"2945","342400010143","PS 143 LOUIS ARMSTRONG",57,0,1,94,4,1,0,24,50,50,95,0,9,0,0
"2946","342400010153","PS 153 MASPETH ELEMENTARY",10,1,1,45,10,42,1,19,46,54,65,0,2,0,1
"2947","342400010199","PS 199 MAURICE A FITZGERALD",35,1,2,57,32,6,1,21,48,52,69,0,10,0,0
"2948","342400010211","ELM TREE ELEMENTARY SCHOOL",42,0,4,88,6,1,0,25,51,49,93,0,28,0,0
"2949","342400010229","PS 229 EMANUEL KAPLAN",8,0,2,41,37,19,0,21,47,53,71,0,5,0,0
"2950","342400010239","PS 239",27,0,1,78,14,7,0,27,46,54,89,0,17,0,0
"2951","342400010290","ACE ACADEMY FOR SCHOLARS AT THE GERALDINE FERRARO CAMPUS",10,1,3,48,16,29,3,12,48,52,63,0,3,0,0
"2952","342400010305","LEARNERS AND LEADERS",23,1,2,76,8,13,0,27,47,53,85,0,13,0,0
"2953","342400010307","PIONEER ACADEMY",37,0,1,95,2,1,0,23,50,50,95,0,8,0,0
"2954","342400010311","CORONA ARTS AND SCIENCES ACADEMY",23,0,2,96,1,0,0,20,51,49,97,0,6,0,0
"2955","342400010330","PS 330",30,0,4,89,6,1,0,22,51,49,93,0,23,0,0
"2956","342400010343","CHILDREN'S LAB SCHOOL (THE)",31,0,0,57,29,12,1,22,49,51,82,0,3,0,0
"2957","342400011236","INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES",73,1,4,64,25,7,0,4,52,48,93,0,27,0,0
"2958","342400011264","ACADEMY OF FINANCE AND ENTERPRISE",5,1,4,51,25,15,3,13,52,48,81,0,4,0,0
"2959","342400011267","HIGH SCHOOL OF APPLIED COMMUNICATIONS",7,0,9,62,14,13,2,19,49,51,76,0,2,0,0
"2960","342400011293","CIVIC LEADERSHIP ACADEMY",6,0,5,69,13,5,7,20,53,47,77,0,4,0,0
"2961","342400011296","PAN AMERICAN INTERNATIONAL HIGH SCHOOL",83,0,0,99,0,0,0,3,45,55,86,0,16,0,0
"2962","342400011299","BARD HIGH SCHOOL EARLY COLLEGE QUEENS",0,1,10,19,36,33,1,5,62,38,44,0,0,0,0
"2963","342400011455","NEWTOWN HIGH SCHOOL",23,1,8,59,26,5,1,14,38,62,78,0,8,0,0
"2964","342400011485","GROVER CLEVELAND HIGH SCHOOL",17,1,6,64,10,18,2,20,45,55,72,0,7,0,0
"2965","342400011520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",1,1,3,81,8,7,0,18,53,47,71,0,2,0,0
"2966","342400011530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",65,0,3,65,23,10,0,2,53,47,70,0,13,0,0
"2967","342400011550","HIGH SCHOOL FOR ARTS AND BUSINESS",10,1,8,76,9,5,2,18,53,47,71,0,4,0,0
"2968","342400011560","ROBERT F WAGNER JR SECONDARY SCHOOL-ARTS AND TECHNOLOGY",3,0,5,55,23,16,1,18,46,54,74,0,3,0,0
"2969","342400011585","MASPETH HIGH SCHOOL",3,0,2,46,17,28,7,17,49,51,56,0,2,0,0
"2970","342400011600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",7,0,5,80,9,5,0,18,38,62,86,0,3,0,0
"2971","342400011610","AVIATION CAREER AND TECHNICAL HIGH SCHOOL",3,1,4,46,37,9,3,15,20,80,64,0,1,0,0
"2972","342400011744","VOYAGES PREPARATORY",4,1,14,72,8,3,1,9,34,66,71,0,2,0,0
"2973","342400861025","CENTRAL QUEENS ACADEMY CHARTER SCHOOL",9,0,11,68,17,4,0,9,55,45,86,0,5,0,0
"2974","342400861048","MIDDLE VILLAGE PREPARATORY CHARTER SCHOOL",3,0,2,61,3,33,0,14,48,52,59,0,5,0,0
"2975","342400861113","FORTE PREPARATORY ACADEMY CHARTER",16,0,10,85,3,2,0,21,46,54,90,0,10,0,0
"2976","342500010020","PS 20 JOHN BOWNE",36,1,4,20,72,3,0,15,47,53,90,0,5,0,0
"2977","342500010021","PS 21 EDWARD HART",26,0,1,29,63,5,1,13,48,52,76,0,15,0,0
"2978","342500010022","PS 22 THOMAS JEFFERSON",48,0,1,31,63,3,1,13,49,51,89,0,4,0,1
"2979","342500010024","PS 24 ANDREW JACKSON",38,0,2,11,85,1,1,12,46,54,70,0,11,0,0
"2980","342500010025","IS 25 ADRIEN BLOCK",12,0,2,24,55,18,1,15,45,55,56,0,3,0,0
"2981","342500010029","PS 29",29,0,1,63,26,9,0,20,48,52,83,0,5,0,0
"2982","342500010032","PS 32 STATE STREET",15,1,1,17,70,9,2,13,51,49,65,0,2,0,0
"2983","342500010079","PS 79 FRANCIS LEWIS",12,0,0,20,54,24,1,13,48,52,52,0,2,0,0
"2984","342500010107","PS 107 THOMAS A DOOLEY",25,0,2,32,54,11,1,17,48,52,76,0,7,0,0
"2985","342500010120","PS 120",40,0,0,15,83,1,1,14,51,49,74,0,1,0,1
"2986","342500010129","PS 129 PATRICIA LARKIN",22,1,2,51,34,12,0,16,48,52,76,0,5,0,0
"2987","342500010130","PS 130",14,0,3,20,53,21,3,19,48,52,45,0,0,0,1
"2988","342500010154","PS 154",16,1,9,27,49,11,2,21,46,54,79,0,2,0,0
"2989","342500010163","PS 163 FLUSHING HEIGHTS",43,0,1,15,81,1,1,16,45,55,80,0,1,0,0
"2990","342500010164","PS 164 QUEENS VALLEY",15,1,5,26,32,35,1,19,50,50,74,0,3,0,0
"2991","342500010165","PS 165 EDITH K BERGTRAUM",12,1,11,20,54,13,1,26,48,52,68,0,8,0,1
"2992","342500010169","PS 169 BAY TERRACE",7,0,5,27,34,31,3,18,52,48,36,0,1,0,1
"2993","342500010184","PS 184 FLUSHING MANOR",12,1,0,14,45,39,1,19,49,51,49,0,6,0,0
"2994","342500010185","JHS 185 EDWARD BLEEKER",13,0,2,30,58,10,0,15,48,52,75,0,5,0,0
"2995","342500010189","JHS 189 DANIEL CARTER BEARD",27,0,3,29,65,2,1,19,48,52,79,0,5,0,0
"2996","342500010193","PS 193 ALFRED J KENNEDY",7,0,1,19,18,60,2,18,49,51,34,0,1,0,0
"2997","342500010194","JHS 194 WILLIAM CARR",9,1,1,28,43,27,1,16,46,54,55,0,3,0,0
"2998","342500010200","PS/MS 200 POMONOK SCHOOL AND STAR ACADEMY (THE)",4,1,21,49,14,14,1,22,48,52,72,0,4,0,0
"2999","342500010201","PS 201 DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH (THE)",9,2,39,39,17,3,1,28,47,53,73,0,3,0,0
"3000","342500010209","PS 209 CLEARVIEW GARDENS",8,0,1,17,49,32,2,15,54,46,39,0,1,0,0
"3001","342500010214","PS 214 CADWALLADER COLDEN",21,1,7,23,65,2,2,16,51,49,76,0,3,0,0
"3002","342500010219","PS 219 PAUL KLAPPER",16,1,7,29,48,14,0,32,47,53,73,0,11,0,0
"3003","342500010237","IS 237",21,0,5,15,78,1,1,14,45,55,81,0,3,0,0
"3004","342500010242","PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL",36,0,3,14,78,4,1,17,47,53,68,0,1,0,0
"3005","342500010244","ACTIVE LEARNING ELEMENTARY SCHOOL (THE)",56,0,1,8,86,2,2,12,49,51,79,0,0,0,0
"3006","342500010250","IS 250 ROBERT F KENNEDY COMMUNITY MIDDLE SCHOOL (THE)",15,5,25,31,31,7,0,21,48,52,87,0,8,0,0
"3007","342500010294","BELL ACADEMY",2,0,4,26,37,32,1,22,48,52,44,0,0,0,0
"3008","342500010379","COLLEGE POINT COLLABORATIVE",13,1,0,70,16,12,1,18,49,51,77,0,4,0,0
"3009","342500011240","VERITAS ACADEMY",8,1,13,61,14,9,3,19,52,48,70,0,6,0,0
"3010","342500011241","QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES",23,1,6,28,59,3,2,6,56,44,78,0,2,0,0
"3011","342500011252","QUEENS SCHOOL OF INQUIRY (THE)",4,0,15,24,40,18,3,16,52,48,56,0,1,0,0
"3012","342500011263","FLUSHING INTERNATIONAL HIGH SCHOOL",85,0,2,48,46,4,0,3,46,54,93,0,19,0,0
"3013","342500011281","EAST-WEST SCHOOL OF INTERNATIONAL STUDIES",7,1,7,18,69,5,1,15,47,53,83,0,1,0,0
"3014","342500011285","WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL",2,0,4,38,17,38,3,19,59,41,61,0,3,0,0
"3015","342500011425","JOHN BOWNE HIGH SCHOOL",17,1,19,43,30,6,1,15,51,49,75,0,4,0,0
"3016","342500011460","FLUSHING HIGH SCHOOL",20,1,19,58,16,3,1,13,48,52,79,0,9,0,0
"3017","342500011499","QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE & TECHNOLOGY",3,1,20,14,54,7,4,10,52,48,46,0,1,0,1
"3018","342500011525","TOWNSEND HARRIS HIGH SCHOOL",0,1,5,12,56,19,6,4,68,32,49,0,0,0,0
"3019","342500011540","QUEENS ACADEMY HIGH SCHOOL",7,2,23,55,12,9,0,21,42,58,72,0,4,0,0
"3020","342500011670","ROBERT F KENNEDY COMMUNITY HIGH SCHOOL",8,1,13,35,36,13,2,19,44,56,81,0,2,0,0
"3021","342500011792","NORTH QUEENS COMMUNITY HIGH SCHOOL",5,2,46,33,12,8,0,21,44,56,76,0,5,0,0
"3022","342500861133","ELM COMMUNITY CHARTER SCHOOL",34,3,6,73,12,4,3,20,53,47,76,0,6,0,0
"3023","342600010018","PS 18 WINCHESTER",12,1,14,15,61,9,1,17,48,52,59,0,2,0,0
"3024","342600010026","PS 26 RUFUS KING",15,1,9,15,61,12,2,21,54,46,67,0,2,0,0
"3025","342600010031","PS 31 BAYSIDE",12,0,8,20,56,14,2,21,45,55,60,0,1,0,0
"3026","342600010041","PS 41 CROCHERON",8,0,1,19,53,24,2,20,52,48,38,0,3,0,2
"3027","342600010046","PS 46 ALLEY POND",13,1,5,14,63,14,3,28,48,52,49,0,2,0,1
"3028","342600010067","JHS 67 LOUIS PASTEUR",4,0,4,13,62,20,1,11,50,50,44,0,1,0,0
"3029","342600010074","JHS 74 NATHANIEL HAWTHORNE",6,0,3,11,66,17,2,15,47,53,47,0,2,0,0
"3030","342600010094","PS 94 DAVID D PORTER",11,1,3,16,59,18,3,16,50,50,47,0,2,0,0
"3031","342600010098","PS 98 DOUGLASTON SCHOOL (THE)",3,0,5,14,29,46,6,23,45,55,21,0,0,0,0
"3032","342600010115","PS 115 GLEN OAKS",6,2,5,13,70,7,3,13,47,53,38,0,1,0,2
"3033","342600010133","PS 133",8,1,7,18,63,9,2,18,51,49,58,0,5,0,0
"3034","342600010158","MS 158 MARIE CURIE",6,0,4,15,63,15,2,13,48,52,56,0,2,0,0
"3035","342600010159","PS 159",18,0,1,14,62,21,1,16,51,49,48,0,5,0,0
"3036","342600010162","PS 162 JOHN GOLDEN",20,1,2,12,71,13,2,16,49,51,62,0,1,0,0
"3037","342600010172","IRWIN ALTMAN MIDDLE SCHOOL 172",6,2,8,16,63,10,1,18,48,52,61,0,1,0,0
"3038","342600010173","PS 173 FRESH MEADOW",12,1,2,12,59,26,2,17,48,52,56,0,3,0,0
"3039","342600010178","PS/IS 178 HOLLISWOOD",7,1,8,8,11,70,2,17,51,49,37,0,2,0,0
"3040","342600010186","PS 186 CASTLEWOOD",1,2,14,18,36,29,2,31,42,58,36,0,1,0,0
