"","ENTITY_CD","NUM_TEACH","PER_TEACH_INEXP","NUM_PRINC","PER_PRINC_INEXP"
"4959","610801040003",38,5,1,0
"4960","610901040000",80,6,4,25
"4961","610901040002",38,11,1,0
"4962","610901040003",26,4,2,50
"4963","610901040004",29,3,1,0
"4964","611001040000",101,9,3,33
"4965","611001040001",37,8,1,100
"4966","611001040002",33,9,1,0
"4967","611001040003",37,8,1,0
"4968","620600010000",547,18,10,50
"4969","620600010011",40,13,1,100
"4970","620600010012",41,20,1,0
"4971","620600010013",24,4,1,100
"4972","620600010014",39,26,1,100
"4973","620600010015",34,9,1,100
"4974","620600010017",37,11,1,0
"4975","620600010020",105,30,1,0
"4976","620600010022",144,12,1,0
"4977","620600010024",37,8,1,0
"4978","620600010025",89,27,1,100
"4979","620803040000",143,10,3,0
"4980","620803040001",65,9,1,0
"4981","620803040002",41,12,1,0
"4982","620803040003",39,10,1,0
"4983","620901060000",190,9,4,25
"4984","620901060001",65,5,0,0
"4985","620901060002",36,25,1,0
"4986","620901060003",25,12,1,0
"4987","620901060008",38,11,1,0
"4988","620901060009",53,9,1,100
"4989","621001060000",155,15,3,0
"4990","621001060004",44,18,1,0
"4991","621001060005",50,14,1,0
"4992","621001060006",64,16,1,0
"4993","621101060000",198,7,6,33
"4994","621101060001",41,12,2,50
"4995","621101060002",43,2,2,0
"4996","621101060004",57,12,1,100
"4997","621101060005",65,2,1,0
"4998","621201060000",134,8,5,0
"4999","621201060001",35,6,1,0
"5000","621201060002",19,5,1,0
"5001","621201060004",22,14,1,0
"5002","621201060005",55,13,1,0
"5003","621201060006",30,13,1,0
"5004","621601060000",204,6,5,0
"5005","621601060001",27,15,1,0
"5006","621601060002",29,7,1,0
"5007","621601060003",29,10,1,0
"5008","621601060004",31,10,1,0
"5009","621601060005",55,5,1,0
"5010","621601060007",79,3,1,0
"5011","621801060000",246,8,5,40
"5012","621801060001",48,10,1,0
"5013","621801060003",45,2,1,100
"5014","621801060004",40,10,1,0
"5015","621801060005",80,11,1,100
"5016","621801060006",49,8,1,0
"5017","622002060000",119,12,3,67
"5018","622002060002",46,11,1,100
"5019","622002060004",43,9,1,0
"5020","622002060005",36,14,1,100
"5021","630101040000",28,0,1,100
"5022","630101040001",28,0,1,100
"5023","630202040000",51,6,2,100
"5024","630202040001",51,6,2,100
"5025","630300010000",166,16,5,0
"5026","630300010001",24,21,1,0
"5027","630300010003",24,25,1,0
"5028","630300010004",23,30,1,0
"5029","630300010006",59,15,1,0
"5030","630300010007",55,7,1,0
"5031","630601040000",35,6,1,100
"5032","630601040001",35,6,1,100
"5033","630701040000",87,3,2,0
"5034","630701040002",36,8,1,0
"5035","630701040003",52,0,1,0
"5036","630801040000",70,11,2,100
"5037","630801040001",38,16,1,100
"5038","630801040003",37,8,1,100
"5039","630902030000",244,6,4,50
"5040","630902030001",71,4,1,0
"5041","630902030002",88,9,1,0
"5042","630902030003",57,2,1,100
"5043","630902030004",35,6,1,100
"5044","630918080000",18,0,1,0
"5045","630918080001",18,0,1,0
"5046","631201040000",74,14,2,0
"5047","631201040001",39,8,1,0
"5048","631201040002",35,20,1,0
"5049","640101040000",48,6,2,0
"5050","640101040001",27,7,1,0
"5051","640101040002",25,4,1,0
"5052","640502040000",44,14,2,100
"5053","640502040001",29,17,1,100
"5054","640502040002",21,10,1,100
"5055","640601020000",45,16,2,100
"5056","640601020001",45,16,2,100
"5057","640701040000",107,16,3,67
"5058","640701040002",29,17,1,100
"5059","640701040003",58,19,1,100
"5060","640701040004",23,9,1,0
"5061","640801040000",84,17,2,50
"5062","640801040002",50,14,1,0
"5063","640801040003",36,22,1,100
"5064","641001040000",49,14,2,0
"5065","641001040001",32,16,1,0
"5066","641001040002",23,9,1,0
"5067","641301060000",178,11,4,0
"5068","641301060001",53,11,1,0
"5069","641301060002",49,18,1,0
"5070","641301060003",21,14,1,0
"5071","641301060004",27,7,1,0
"5072","641301060005",43,2,1,0
"5073","641401040000",9,22,1,0
"5074","641401040001",9,22,1,0
"5075","641501040000",47,4,4,25
"5076","641501040001",30,3,2,0
"5077","641501040002",18,6,2,50
"5078","641610040000",82,7,2,50
"5079","641610040002",44,5,1,0
"5080","641610040003",42,10,1,100
"5081","641701060000",69,10,2,50
"5082","641701060001",31,13,1,0
"5083","641701060002",38,8,1,100
"5084","650101060000",193,17,5,20
"5085","650101060001",29,17,1,0
"5086","650101060002",37,32,1,0
"5087","650101060003",19,0,1,100
"5088","650101060005",53,19,1,0
"5089","650101060006",63,10,1,0
"5090","650301040000",72,17,3,0
"5091","650301040002",28,11,1,0
"5092","650301040003",32,22,1,0
"5093","650301040004",22,14,1,0
"5094","650501040000",80,24,2,50
"5095","650501040001",45,27,1,0
"5096","650501040002",36,22,1,100
"5097","650501040003",29,17,1,100
"5098","650701040000",65,6,2,0
"5099","650701040001",30,0,1,0
"5100","650701040002",36,11,1,0
"5101","650801060000",180,6,5,0
"5102","650801060001",21,5,1,0
"5103","650801060003",68,4,1,0
"5104","650801060004",31,3,1,0
"5105","650801060005",67,10,2,0
"5106","650901060000",162,6,4,25
"5107","650901060001",55,2,1,0
"5108","650901060002",34,9,1,100
"5109","650901060003",34,6,1,0
"5110","650901060004",44,14,1,0
"5111","650902040000",102,15,3,33
"5112","650902040001",39,15,1,0
"5113","650902040002",41,15,1,0
"5114","650902040003",30,17,1,100
"5115","651201060000",127,18,3,33
"5116","651201060001",45,22,1,100
"5117","651201060003",64,16,1,0
"5118","651201060004",38,21,1,0
"5119","651402040000",96,7,3,0
"5120","651402040001",34,12,1,0
"5121","651402040002",35,9,1,0
"5122","651402040003",31,3,1,0
"5123","651501060000",127,32,3,33
"5124","651501060002",47,36,1,0
"5125","651501060004",48,31,1,0
"5126","651501060005",42,31,1,100
"5127","651503040000",88,19,3,67
"5128","651503040002",39,15,1,100
"5129","651503040003",37,24,1,100
"5130","651503040004",28,29,1,0
"5131","660101030000",240,7,5,20
"5132","660101030001",33,6,1,0
"5133","660101030002",29,3,1,0
"5134","660101030004",93,8,1,0
"5135","660101030005",70,9,1,100
"5136","660101030006",30,0,1,0
"5137","660102060000",337,7,7,43
"5138","660102060001",22,9,1,100
"5139","660102060002",22,14,1,0
"5140","660102060003",50,14,1,100
"5141","660102060004",23,0,1,0
"5142","660102060005",91,11,1,0
"5143","660102060006",123,3,1,0
"5144","660102060007",23,0,1,100
"5145","660202030000",133,12,3,33
"5146","660202030001",37,3,1,0
"5147","660202030002",49,20,1,100
"5148","660202030003",52,13,1,0
"5149","660203060000",221,10,5,0
"5150","660203060002",43,12,1,0
"5151","660203060005",74,9,1,0
"5152","660203060006",28,18,1,0
"5153","660203060007",57,7,1,0
"5154","660203060008",36,14,1,0
"5155","660301030000",261,12,5,60
"5156","660301030001",40,10,1,100
"5157","660301030003",50,10,1,0
"5158","660301030004",41,17,1,100
"5159","660301030005",65,8,1,100
"5160","660301030006",94,17,1,0
"5161","660302030000",104,4,3,67
"5162","660302030001",51,4,1,100
"5163","660302030002",36,8,1,0
"5164","660302030003",33,3,1,100
"5165","660303030000",118,3,3,0
"5166","660303030002",44,5,1,0
"5167","660303030003",46,4,1,0
"5168","660303030004",45,2,1,0
"5169","660401030000",241,11,5,40
"5170","660401030001",23,4,1,0
"5171","660401030002",39,8,1,100
"5172","660401030003",73,11,1,100
"5173","660401030006",56,11,1,0
"5174","660401030007",69,14,1,0
"5175","660402020000",128,7,4,0
"5176","660402020001",59,8,1,0
"5177","660402020002",17,0,1,0
"5178","660402020003",51,8,1,0
"5179","660402020004",10,0,1,0
"5180","660403030000",148,10,3,0
"5181","660403030001",60,10,1,0
"5182","660403030002",54,11,1,0
"5183","660403030003",47,11,1,0
"5184","660404030000",144,5,3,33
"5185","660404030001",40,8,1,100
"5186","660404030002",58,5,1,0
"5187","660404030003",56,4,1,0
"5188","660405030000",190,7,3,33
"5189","660405030001",71,7,1,0
"5190","660405030002",69,6,1,100
"5191","660405030003",59,8,1,0
"5192","660406030000",157,5,4,50
"5193","660406030001",45,9,1,0
"5194","660406030002",39,8,2,50
"5195","660406030003",79,1,1,100
"5196","660407060000",37,5,5,0
"5197","660407060001",0,0,1,0
"5198","660407060003",37,5,1,0
"5199","660407060004",0,0,1,0
"5200","660407060006",0,0,1,0
"5201","660407060009",0,0,1,0
"5202","660409020000",89,6,3,33
"5203","660409020001",14,7,1,0
"5204","660409020002",37,8,1,0
"5205","660409020003",41,5,1,100
"5206","660410020000",24,4,3,33
"5207","660410020001",6,0,1,0
"5208","660410020002",11,9,1,100
"5209","660410020003",10,0,1,0
"5210","660411020000",27,4,1,0
"5211","660411020002",15,7,1,0
"5212","660411020003",12,8,1,0
"5213","660411020004",20,5,1,0
"5214","660412020000",62,24,4,0
"5215","660412020001",16,31,1,0
"5216","660412020002",14,7,1,0
"5217","660412020003",25,28,1,0
"5218","660412020004",8,25,1,0
"5219","660501060000",342,16,6,0
"5220","660501060002",48,19,1,0
"5221","660501060003",50,20,1,0
"5222","660501060004",102,18,1,0
"5223","660501060005",32,19,1,0
"5224","660501060008",35,17,1,0
"5225","660501060009",89,12,1,0
"5226","660701030000",433,11,6,33
"5227","660701030001",41,5,1,0
"5228","660701030002",49,6,1,0
"5229","660701030003",65,12,1,100
"5230","660701030004",52,15,1,0
"5231","660701030005",111,11,1,100
"5232","660701030006",126,16,1,0
"5233","660801060000",181,6,4,0
"5234","660801060003",43,12,1,0
"5235","660801060005",41,7,1,0
"5236","660801060006",57,2,1,0
"5237","660801060007",54,6,1,0
"5238","660802040000",31,10,1,0
"5239","660802040001",31,10,1,0
"5240","660803020000",35,11,4,25
"5241","660803020001",7,0,1,100
"5242","660803020002",14,7,1,0
"5243","660803020003",15,13,1,0
"5244","660803020004",4,50,1,0
"5245","660804020000",37,43,2,50
"5246","660804020002",23,52,1,100
"5247","660804020003",24,33,1,0
"5248","660805030000",113,7,4,25
"5249","660805030001",20,5,1,0
"5250","660805030003",22,0,1,100
"5251","660805030004",41,10,1,0
"5252","660805030005",37,11,1,0
"5253","660806020000",19,11,1,100
"5254","660806020001",19,11,1,100
"5255","660809030000",153,6,3,33
"5256","660809030002",50,6,1,0
"5257","660809030003",60,3,1,0
"5258","660809030004",53,8,1,100
"5259","660900010000",512,26,16,19
"5260","660900010001",35,23,1,0
"5261","660900010002",36,44,1,0
"5262","660900010004",28,25,1,100
"5263","660900010005",30,23,1,0
"5264","660900010006",46,17,1,0
"5265","660900010007",23,17,1,0
"5266","660900010008",25,36,1,0
"5267","660900010009",31,19,1,0
"5268","660900010010",38,37,1,0
"5269","660900010011",24,17,1,0
"5270","660900010013",48,17,1,0
"5271","660900010014",40,35,1,100
"5272","660900010023",36,25,1,100
"5273","660900010025",0,0,1,0
"5274","660900010026",39,33,1,0
"5275","660900010027",45,27,1,0
"5276","660900861000",17,29,1,100
"5277","661004060000",304,8,7,29
"5278","661004060001",30,3,1,0
"5279","661004060002",28,4,1,100
"5280","661004060003",58,12,1,0
"5281","661004060004",111,11,1,0
"5282","661004060005",28,0,1,0
"5283","661004060006",53,6,3,33
"5284","661100010000",711,7,11,45
"5285","661100010001",23,4,1,100
"5286","661100010002",54,6,1,0
"5287","661100010003",50,2,1,100
"5288","661100010004",41,5,1,0
"5289","661100010008",53,8,1,100
"5290","661100010009",64,3,1,0
"5291","661100010011",36,0,1,0
"5292","661100010013",98,8,1,0
"5293","661100010014",96,11,2,50
"5294","661100010016",216,8,1,100
"5295","661201060000",218,6,4,75
"5296","661201060002",34,6,1,100
"5297","661201060005",46,9,1,0
"5298","661201060006",90,9,1,100
"5299","661201060007",59,7,1,100
"5300","661301040000",114,4,2,0
"5301","661301040002",43,2,1,0
"5302","661301040003",73,4,1,0
"5303","661401030000",309,14,6,33
"5304","661401030001",7,0,1,0
"5305","661401030002",48,15,1,0
"5306","661401030003",29,21,1,0
"5307","661401030005",26,12,1,100
"5308","661401030006",85,21,1,0
"5309","661401030007",122,11,1,100
"5310","661402020000",131,5,3,33
"5311","661402020001",40,5,1,100
"5312","661402020002",64,5,1,0
"5313","661402020004",39,5,1,0
"5314","661500010000",227,18,5,40
"5315","661500010001",34,26,1,0
"5316","661500010002",30,3,1,0
"5317","661500010003",0,0,0,0
"5318","661500010004",32,16,1,100
"5319","661500010009",81,26,1,100
"5320","661500010010",56,14,1,0
"5321","661601030000",233,2,6,50
"5322","661601030001",32,6,1,0
"5323","661601030002",37,0,1,100
"5324","661601030003",33,6,1,100
"5325","661601030004",28,7,1,0
"5326","661601030005",85,1,1,0
"5327","661601030006",74,0,1,100
"5328","661800010000",282,9,5,0
"5329","661800010001",50,8,1,0
"5330","661800010002",39,8,1,0
"5331","661800010003",50,10,1,0
"5332","661800010004",91,14,1,0
"5333","661800010005",75,8,1,0
"5334","661901030000",126,11,4,50
"5335","661901030001",29,0,1,100
"5336","661901030002",62,19,1,100
"5337","661901030004",62,16,1,0
"5338","661901030005",19,0,1,0
"5339","661904030000",288,10,6,0
"5340","661904030003",41,12,1,0
"5341","661904030004",25,4,1,0
"5342","661904030005",22,18,1,0
"5343","661904030006",25,4,1,0
"5344","661904030008",99,11,1,0
"5345","661904030010",81,9,1,0
"5346","661905020000",125,6,3,33
"5347","661905020001",42,5,1,0
"5348","661905020002",51,6,1,100
"5349","661905020003",42,5,1,0
"5350","662001030000",365,5,7,14
"5351","662001030001",31,3,1,0
"5352","662001030002",35,0,1,0
"5353","662001030003",28,14,1,0
"5354","662001030004",29,3,1,0
"5355","662001030005",39,3,1,0
"5356","662001030010",126,6,1,0
"5357","662001030011",94,6,1,100
"5358","662101060000",256,9,4,0
"5359","662101060001",98,8,1,0
"5360","662101060002",42,7,1,0
"5361","662101060003",51,10,1,0
"5362","662101060004",71,13,1,0
"5363","662200010000",587,16,8,0
"5364","662200010001",58,21,1,0
"5365","662200010002",57,14,1,0
"5366","662200010003",63,16,1,0
"5367","662200010005",57,23,1,0
"5368","662200010006",60,15,1,0
"5369","662200010011",182,15,1,0
"5370","662200010012",159,16,2,0
"5371","662300010000",1657,9,42,7
"5372","662300010001",51,6,1,0
"5373","662300010002",41,7,1,0
"5374","662300010004",26,12,1,0
"5375","662300010005",36,11,1,0
"5376","662300010007",40,3,1,0
"5377","662300010008",34,6,1,0
"5378","662300010009",31,19,1,100
"5379","662300010013",37,3,1,0
"5380","662300010014",32,0,1,0
"5381","662300010015",37,3,1,0
"5382","662300010016",38,11,1,0
"5383","662300010017",37,16,1,0
"5384","662300010018",39,10,1,0
"5385","662300010019",39,8,1,0
"5386","662300010021",27,7,1,0
"5387","662300010022",30,10,1,0
"5388","662300010023",36,8,1,0
"5389","662300010024",28,7,2,0
"5390","662300010025",23,9,1,100
"5391","662300010026",32,0,1,0
"5392","662300010027",24,4,1,0
"5393","662300010028",28,4,1,0
"5394","662300010029",57,21,1,0
"5395","662300010030",33,12,1,0
"5396","662300010033",56,11,1,0
"5397","662300010036",48,15,1,0
"5398","662300010037",68,12,1,100
"5399","662300010038",77,18,1,0
"5400","662300010040",85,4,1,0
"5401","662300010043",71,20,1,0
"5402","662300010044",97,9,1,0
"5403","662300010045",47,4,1,0
"5404","662300010046",36,8,1,0
"5405","662300010047",59,8,1,0
"5406","662300010048",79,6,1,0
"5407","662300010050",65,14,1,0
"5408","662300010055",46,13,1,0
"5409","662300010056",51,6,1,0
"5410","662300010057",25,28,1,0
"5411","662300010058",15,20,1,0
"5412","662300860862",36,28,1,0
"5413","662401060000",458,10,8,13
"5414","662401060001",31,3,1,0
"5415","662401060003",30,7,1,0
"5416","662401060004",26,15,1,0
"5417","662401060005",47,9,1,0
"5418","662401060007",92,15,1,0
"5419","662401060008",126,10,1,100
"5420","662401060009",41,7,1,0
"5421","662401060010",78,8,1,0
"5422","662402060000",271,6,5,0
"5423","662402060001",95,5,1,0
"5424","662402060002",77,5,1,0
"5425","662402060003",34,0,1,0
"5426","662402060004",40,10,1,0
"5427","662402060005",32,9,1,0
"5428","670201060000",121,15,3,0
"5429","670201060001",46,13,1,0
"5430","670201060002",38,16,1,0
"5431","670201060004",51,16,1,0
"5432","670401040000",105,8,3,33
"5433","670401040001",48,8,1,0
"5434","670401040002",40,8,1,0
"5435","670401040003",52,12,1,100
"5436","671002040000",16,13,1,100
"5437","671002040001",16,13,1,100
"5438","671201060000",91,15,3,33
"5439","671201060001",48,19,2,50
"5440","671201060002",50,10,1,0
"5441","671501040000",99,16,3,33
"5442","671501040001",47,21,1,0
"5443","671501040002",53,11,2,50
"5444","680601060000",151,15,3,0
"5445","680601060001",48,8,1,0
"5446","680601060002",39,21,1,0
"5447","680601060005",69,19,1,0
"5448","680801040000",70,14,2,0
"5449","680801040001",30,13,1,0
"5450","680801040002",41,15,1,0
