"INSTITUTION_ID","ENTITY_CD","ENTITY_NAME","YEAR","SUBGROUP_NAME","COHORT","STATE_BASELINE","SCHOOL_BASELINE","COHORT_COUNT","GRAD_RATE","MIP","STATE_MIP","LONG_TERM_GOAL","EXCEED_LT_GOAL","MET_SH_TARGET","MET_AG_TARGET","END_GOAL","COHORT_LEVEL","OVERRIDE","CHANGE_COHORT","CHANGE_GRAD_RATE","CHANGE_SH_TARGET","CHANGE_AG_TARGET","CHANGE_COHORT_LEVEL","DISPLAY_COHORT_COUNT"
"800000058132","132101060016","ORCHARD VIEW ALTERNATIVE HIGH SCHOOL","2019","All Students","Combined","s","s","s","58.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000059692","132201040005","MILLBROOK HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000053080","140101060006","ALDEN SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","94.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000053092","140201060002","AMHERST CENTRAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","96.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000053051","140203060004","WILLIAMSVILLE SOUTH HIGH SCHOOL","2019","All Students","Combined","s","s","s","95","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000053056","140203060010","WILLIAMSVILLE NORTH HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000053040","140203060013","WILLIAMSVILLE EAST HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052982","140207060006","SWEET HOME SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052992","140301030005","EAST AURORA HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052948","140600010042","PS 42 OCCUPATIONAL TRAINING CENTER","2019","All Students","Combined","s","s","s","1.2","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000052936","140600010056","FREDERICK OLMSTED #156","2019","All Students","Combined","s","s","s","95.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052917","140600010084","PS 84","2019","All Students","Combined","s","s","s","0","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000052923","140600010097","BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS","2019","All Students","Combined","s","s","s","89","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052924","140600010098","MCKINLEY VOCATIONAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","82.6","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000052907","140600010101","BURGARD VOCATIONAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","53.6","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000052908","140600010102","CITY HONORS SCHOOL AT FOSDICK MASTEN PARK","2019","All Students","Combined","s","s","s","99.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052910","140600010104","EMERSON SCHOOL OF HOSPITALITY","2019","All Students","Combined","s","s","s","84.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000052911","140600010105","HUTCHINSON CENTRAL TECHNICAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","89.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052900","140600010110","SOUTH PARK HIGH SCHOOL","2019","All Students","Combined","s","s","s","68.6","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000052894","140600010128","LEONARDO DA VINCI HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000059688","140600010132","MATH SCIENCE TECHNOLOGY PREPARATORY SCHOOL AT SENECA (THE)","2019","All Students","Combined","s","s","s","56","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000073117","140600010133","ALTERNATIVE HIGH SCHOOL AT 44","2019","All Students","Combined","s","s","s","15.5","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000074796","140600010135","MIDDLE EARLY COLLEGE HIGH SCHOOL","2019","All Students","Combined","s","s","s","89.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000060406","140600010308","INTERNATIONAL PREPARATORY SCHOOL AT GROVER CLEVELAND AT #187","2019","All Students","Combined","s","s","s","69.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000088643","140600010309","NEWCOMER ACADEMY AT LAFAYETTE","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000052433","140600860838","TAPESTRY CHARTER SCHOOL","2019","All Students","Combined","s","s","s","93.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057454","140600860861","BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL","2019","All Students","Combined","s","s","s","92.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057456","140600860863","WESTERN NEW YORK MARITIME CHARTER SCHOOL","2019","All Students","Combined","s","s","s","94.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000065871","140600860961","HEALTH SCIENCES CHARTER SCHOOL","2019","All Students","Combined","s","s","s","85.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000052345","140701060006","CHEEKTOWAGA HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052332","140702030006","MARYVALE HIGH SCHOOL","2019","All Students","Combined","s","s","s","85.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000052314","140703020003","CLEVELAND HILL HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052302","140707030003","DEPEW HIGH SCHOOL","2019","All Students","Combined","s","s","s","94.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052301","140709030004","JOHN F KENNEDY SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","90","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000052280","140801060006","CLARENCE SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","96.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052288","141101060001","GRIFFITH INSTITUTE HIGH SCHOOL","2019","All Students","Combined","s","s","s","95","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052271","141201060001","EDEN JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052245","141301060006","IROQUOIS SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052236","141401060003","LAKE SHORE SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000052209","141501060004","GRAND ISLAND SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052201","141601060007","HAMBURG HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052186","141604060008","FRONTIER SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052164","141701040001","HOLLAND JUNIOR/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","94.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052141","141800010008","LACKAWANNA HIGH SCHOOL","2019","All Students","Combined","s","s","s","73.8","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000052086","141800860044","GLOBAL CONCEPTS CHARTER SCHOOL","2019","All Students","Combined","s","s","s","93.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052081","141901060008","LANCASTER HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052047","142101040002","AKRON HIGH SCHOOL","2019","All Students","Combined","s","s","s","62.1","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000052057","142201040001","NORTH COLLINS JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","94.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052034","142301060006","ORCHARD PARK HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000052015","142500010009","TONAWANDA MIDDLE/HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051987","142601030025","KENMORE EAST SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051988","142601030026","KENMORE WEST SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051942","142601860031","CHARTER SCHOOL FOR APPLIED TECHNOLOGIES","2019","All Students","Combined","s","s","s","96.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051950","142801060010","WEST SENECA WEST SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.2","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051933","142801060016","WEST SENECA EAST SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.2","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051905","150203040001","CROWN POINT CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","96.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051892","150301040001","ELIZABETHTOWN-LEWIS CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","91.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051884","150601040001","KEENE CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","100","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051888","150801040001","MINERVA CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","91.8","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051872","150901040004","MORIAH JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","89.2","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051866","151001040001","NEWCOMB CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","100","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051869","151102040001","LAKE PLACID JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051840","151401040001","SCHROON LAKE CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","93","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051824","151501060001","TICONDEROGA SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051818","151601040001","WESTPORT CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","94.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051800","151701040001","WILLSBORO CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","88.1","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051806","160101060001","TUPPER LAKE MIDDLE-HIGH SCHOOL","2019","All Students","Combined","s","s","s","83.3","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000051782","160801040002","CHATEAUGAY HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051792","161201040002","SALMON RIVER HIGH SCHOOL","2019","All Students","Combined","s","s","s","84.5","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000051781","161401060002","SARANAC LAKE SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051734","161501060014","FRANKLIN ACADEMY HIGH SCHOOL","2019","All Students","Combined","s","s","s","86.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051710","161601040002","BRUSHTON-MOIRA HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.5","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051700","161801040001","SAINT REGIS FALLS CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","88.2","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051682","170500010008","GLOVERSVILLE MIDDLE SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000051683","170500010009","GLOVERSVILLE HIGH SCHOOL","2019","All Students","Combined","s","s","s","72.3","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000051655","170600010006","JOHNSTOWN SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","80.6","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000051632","170801040002","MAYFIELD JR/SR HIGH SCHOOL","2019","All Students","Combined","s","s","s","94.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051635","170901040001","NORTHVILLE HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051602","171102040004","BROADALBIN-PERTH HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000034033","180202040003","ALEXANDER MIDDLE SCHOOL-HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000034006","180300010006","BATAVIA HIGH SCHOOL","2019","All Students","Combined","s","s","s","93","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000034016","180701040001","BYRON-BERGEN JUNIOR/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000034021","180901040002","ELBA JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000033996","181001060002","LE ROY JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000033995","181101040001","OAKFIELD-ALABAMA MIDDLE SCHOOL HIGH SCHOOL","2019","All Students","Combined","s","s","s","87.1","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000034001","181201040001","PAVILION JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","96.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000033976","181302040002","PEMBROKE JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051529","190301040003","CAIRO-DURHAM HIGH SCHOOL","2019","All Students","Combined","s","s","s","86.5","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051513","190401060003","CATSKILL SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051491","190501040001","COXSACKIE-ATHENS HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051468","190701040004","GREENVILLE HIGH SCHOOL","2019","All Students","Combined","s","s","s","94.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051461","190901040001","HUNTER-TANNERSVILLE MIDDLE SCHOOL HIGH SCHOOL","2019","All Students","Combined","s","s","s","89.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051438","191401040001","WINDHAM ASHLAND CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","93.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051417","200401040001","INDIAN LAKE CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","84.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051419","200601040001","LAKE PLEASANT SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000051413","200701040001","LONG LAKE CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000051400","200901040001","WELLS SCHOOL","2019","All Students","Combined","s","s","s","97.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051410","210302040003","WEST CANADA VALLEY JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","94","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051378","210402060001","FRANKFORT-SCHUYLER CENTRAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051337","210601060005","HERKIMER HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051322","210800050005","LITTLE FALLS HIGH SCHOOL","2019","All Students","Combined","s","s","s","84.7","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000051311","211003040002","JAMES A GREEN HIGH SCHOOL","2019","All Students","Combined","s","s","s","89","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051325","211103040001","POLAND JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051290","211701040001","OWEN D YOUNG CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","93.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051294","211901020001","TOWN OF WEBB SCHOOL","2019","All Students","Combined","s","s","s","99.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051286","212001040003","MOUNT MARKHAM SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000077473","212101040000","CENTRAL VALLEY CSD AT ILION-MOHAWK","2019","All Students","Combined","s","s","s","81.3","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000051386","212101040005","CENTRAL VALLEY ACADEMY","2019","All Students","Combined","s","s","s","83.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000051256","220101040002","SOUTH JEFFERSON HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051257","220101040003","MAYNARD P WILSON ELEMENTARY SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000051230","220202040002","ALEXANDRIA CENTRAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","94","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051243","220301060007","INDIAN RIVER HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051213","220401040004","GENERAL BROWN JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051206","220701040003","THOUSAND ISLANDS HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051204","220909040010","BELLEVILLE HENDERSON CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","95.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051174","221001040001","SACKETS HARBOR CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","93.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051153","221301040001","LYME CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","96.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051179","221401040001","LA FARGEVILLE CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","90.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051148","222000010016","WATERTOWN SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","78.4","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000051120","222201060001","CARTHAGE SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","88","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051100","230201040001","COPENHAGEN CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","95.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051090","230301040002","HARRISVILLE JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","89.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051085","230901040002","LOWVILLE HIGH SCHOOL","2019","All Students","Combined","s","s","s","94","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000051046","231101040007","SOUTH LEWIS HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000051031","231301040002","BEAVER RIVER SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000055767","240101040002","AVON HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000055772","240201040002","CALEDONIA-MUMFORD HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000055775","240401040001","GENESEO MIDDLE SCHOOL HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000033934","240801060002","LIVONIA SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000033920","240901040001","MOUNT MORRIS MIDDLE/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","81.2","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000033912","241001060003","DANSVILLE HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000033950","241101040003","DALTON-NUNDA HIGH SCHOOL","2019","All Students","Combined","s","s","s","96.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000033936","241701040004","YORK MIDDLE/HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000050962","250109040001","BROOKFIELD CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","96.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000050965","250201060002","CAZENOVIA HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000050933","250301040001","DERUYTER HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000050947","250401040004","MORRISVILLE MIDDLE SCHOOL HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000050942","250701040001","HAMILTON JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","96","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
