"","ENTITY_CD","ENTITY_NAME","YEAR","ATTENDANCE_RATE"
"3009","332200010206","PS 206 JOSEPH F LAMB",2019,96
"3010","332200010207","PS 207 ELIZABETH G LEARY",2019,95
"3011","332200010217","PS 217 COLONEL DAVID MARCUS SCHOOL",2019,93
"3012","332200010222","PS 222 KATHERINE R SNYDER",2019,95
"3013","332200010234","JHS 234 ARTHUR W CUNNINGHAM",2019,94
"3014","332200010236","PS 236 MILL BASIN",2019,95
"3015","332200010240","ANDRIES HUDDE SCHOOL",2019,94
"3016","332200010245","PS 245",2019,95
"3017","332200010251","PS 251 PAERDEGAT",2019,91
"3018","332200010254","PS 254 DAG HAMMARSKJOLD",2019,94
"3019","332200010255","PS 255 BARBARA REING SCHOOL",2019,94
"3020","332200010277","PS 277 GERRITSEN BEACH",2019,95
"3021","332200010278","JHS 278 MARINE PARK",2019,94
"3022","332200010312","PS 312 BERGEN BEACH",2019,94
"3023","332200010315","PS 315",2019,93
"3024","332200010326","PS 326",2019,94
"3025","332200010361","PS 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL",2019,91
"3026","332200010381","IS 381",2019,94
"3027","332200010889","PS 889",2019,94
"3028","332200010890","IS 338",2019,97
"3029","332200011405","MIDWOOD HIGH SCHOOL",2019,93
"3030","332200011425","JAMES MADISON HIGH SCHOOL",2019,94
"3031","332200011535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2019,95
"3032","332200011555","BROOKLYN COLLEGE ACADEMY",2019,96
"3033","332200011611","ORIGINS HIGH SCHOOL",2019,84
"3034","332200011630","PROFESSIONAL PATHWAYS HIGH SCHOOL",2019,60
"3035","332200860955","HEBREW LANGUAGE ACADEMY CHARTER SCHOOL",2019,94
"3036","332200860978","BROOKLYN DREAMS CHARTER SCHOOL",2019,94
"3037","332200861050","CENTRAL BROOKLYN ASCEND CHARTER",2019,99
"3038","332200861051","NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES III",2019,91
"3039","332200861053","NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCE MATH AND SCIENCE III",2019,93
"3040","332200861076","SUCCESS ACADEMY CS - BERGEN BEACH",2019,100
"3041","332300010000","NEW YORK CITY GEOGRAPHIC DISTRICT #23",2019,87
"3042","332300010041","PS 41 FRANCIS WHITE",2019,87
"3043","332300010137","PS/IS 137 RACHAEL JEAN MITCHELL",2019,90
"3044","332300010150","PS 150 CHRISTOPHER",2019,89
"3045","332300010155","PS/IS 155 NICHOLAS HERKIMER",2019,89
"3046","332300010156","PS 156 WAVERLY",2019,90
"3047","332300010165","PS 165 IDA POSNER",2019,89
"3048","332300010178","PS 178 SAINT CLAIR MCKELWAY",2019,87
"3049","332300010184","PS 184 NEWPORT",2019,89
"3050","332300010284","PS 284 LEW WALLACE",2019,90
"3051","332300010298","PS 298 DR BETTY SHABAZZ",2019,91
"3052","332300010323","PS/IS 323",2019,89
"3053","332300010327","PS 327 DR ROSE B ENGLISH",2019,88
"3054","332300010363","BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL",2019,87
"3055","332300010392","IS 392",2019,96
"3056","332300010401","CHRISTOPHER AVENUE COMMUNITY SCHOOL",2019,86
"3057","332300010446","RIVERDALE AVENUE COMMUNITY SCHOOL",2019,89
"3058","332300010514","FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL",2019,87
"3059","332300010518","KNOWLEDGE AND POWER PREP ACADEMY V",2019,91
"3060","332300010522","MOTT HALL IV",2019,91
"3061","332300010599","BROOKLYN LANDMARK ELEMENTARY SCHOOL",2019,92
"3062","332300010664","BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES)",2019,87
"3063","332300010668","RIVERDALE AVENUE MIDDLE SCHOOL",2019,87
"3064","332300010671","MOTT HALL BRIDGES ACADEMY",2019,91
"3065","332300011493","BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL",2019,85
"3066","332300011643","BROOKLYN DEMOCRACY ACADEMY",2019,65
"3067","332300011644","EAGLE ACADEMY FOR YOUNG MEN II",2019,91
"3068","332300011646","ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",2019,54
"3069","332300011647","METROPOLITAN DIPLOMA PLUS HIGH SCHOOL",2019,61
"3070","332300011697","TEACHERS PREPARATORY HIGH SCHOOL",2019,80
"3071","332300860912","ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL",2019,96
"3072","332300860936","OCEAN HILL COLLEGIATE CHARTER SCHOOL",2019,93
"3073","332300860939","BROWNSVILLE COLLEGIATE  CHARTER SCHOOL",2019,93
"3074","332300860941","LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL",2019,93
"3075","332300860942","LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL",2019,93
"3076","332300860954","BROWNSVILLE ASCEND CHARTER SCHOOL",2019,97
"3077","332300861007","ROADS CHARTER SCHOOL 1",2019,60
"3078","332300861127","KEY COLLEGIATE CHARTER SCHOOL",2019,92
"3079","333200010000","NEW YORK CITY GEOGRAPHIC DISTRICT #32",2019,91
"3080","333200010045","PS/IS 45 HORACE E GREENE",2019,92
"3081","333200010075","PS 75 MAYDA CORTIELLA",2019,89
"3082","333200010086","PS 86 THE IRVINGTON",2019,94
"3083","333200010106","PS 106 EDWARD EVERETT HALE",2019,91
"3084","333200010116","PS 116 ELIZABETH L FARRELL",2019,92
"3085","333200010123","PS 123 SUYDAM",2019,94
"3086","333200010145","PS 145 ANDREW JACKSON",2019,94
"3087","333200010151","PS 151 LYNDON B JOHNSON",2019,95
"3088","333200010162","JHS 162 WILLOUGHBY (THE)",2019,93
"3089","333200010274","PS 274 KOSCIUSKO",2019,92
"3090","333200010291","JHS 291 ROLAND HAYES",2019,90
"3091","333200010299","PS 299 THOMAS WARREN FIELD SCHOOL",2019,93
"3092","333200010347","IS 347 SCHOOL OF HUMANITIES",2019,91
"3093","333200010349","IS 349 MATH, SCIENCE AND TECHNOLOGY",2019,93
"3094","333200010376","PS 376",2019,94
"3095","333200010377","PS 377 ALEJANDINA B DE GAUTIER",2019,92
"3096","333200010383","JHS 383 PHILIPPA SCHUYLER",2019,95
"3097","333200010384","PS/IS 384 FRANCES E CARTER",2019,92
"3098","333200010562","EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION",2019,95
"3099","333200010564","BUSHWICK COMMUNITY HIGH SCHOOL",2019,60
"3100","333200011168","BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE)",2019,90
"3101","333200011403","ACADEMY FOR ENVIRONMENTAL LEADERSHIP",2019,84
"3102","333200011545","EBC HIGH SCHOOL FOR PUBLIC SERVICE-BUSHWICK",2019,83
"3103","333200011549","BUSHWICK SCHOOL FOR SOCIAL JUSTICE",2019,79
"3104","333200011552","ACADEMY OF URBAN PLANNING",2019,91
"3105","333200011554","ALL CITY LEADERSHIP SECONDARY SCHOOL",2019,96
"3106","333200011556","BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE",2019,83
"3107","333200860906","ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL",2019,97
"3108","333200860987","BUSHWICK ASCEND CHARTER SCHOOL",2019,99
"3109","333200861045","ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL",2019,97
"3110","333200861059","MATH, ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL",2019,95
"3111","333200861096","SUCCESS ACADEMY CHARTER SCH-NYC 10",2019,100
"3112","342400010000","NEW YORK CITY GEOGRAPHIC DISTRICT #24",2019,94
"3113","342400010005","IS 5 THE WALTER CROWLEY INTERMEDIATE SCHOOL",2019,96
"3114","342400010007","PS 7 LOUIS F SIMEONE",2019,96
"3115","342400010012","PS 12 JAMES B COLGATE",2019,96
"3116","342400010013","PS 13 CLEMENT C MOORE",2019,95
"3117","342400010014","PS 14 FAIRVIEW",2019,94
"3118","342400010016","PS 16 NANCY DEBENEDITTIS SCHOOL (THE)",2019,96
"3119","342400010019","PS 19 MARINO JEANTET",2019,96
"3120","342400010028","PS 28 THOMAS EMANUEL EARLY CHILDHOOD CENTER",2019,95
"3121","342400010049","PS 49 DOROTHY BONAWIT KOLE",2019,95
"3122","342400010058","PS 58 SCHOOL OF HEROES",2019,96
"3123","342400010061","IS 61 LEONARDO DA VINCI",2019,94
"3124","342400010068","PS 68 CAMBRIDGE",2019,93
"3125","342400010071","PS 71 FOREST",2019,92
"3126","342400010073","IS 73 FRANK SANSIVIERI INTERMEDIATE SCHOOL  (THE)",2019,96
"3127","342400010077","IS 77",2019,93
"3128","342400010081","PS 81 JEAN PAUL RICHTER",2019,95
"3129","342400010087","PS/IS 87 MIDDLE VILLAGE",2019,93
"3130","342400010088","PS 88 SENECA",2019,93
"3131","342400010089","PS 89 ELMHURST",2019,95
"3132","342400010091","PS 91 RICHARD ARKWRIGHT",2019,92
"3133","342400010093","IS 93 RIDGEWOOD",2019,94
"3134","342400010102","PS 102 BAYVIEW",2019,96
"3135","342400010110","PS 110",2019,95
"3136","342400010113","PS/IS 113 ANTHONY J PRANZO",2019,95
"3137","342400010119","IS 119 GLENDALE (THE)",2019,96
"3138","342400010125","IS 125 THOMAS J MCCANN WOODSIDE",2019,96
"3139","342400010128","PS 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY",2019,96
"3140","342400010143","PS 143 LOUIS ARMSTRONG",2019,94
"3141","342400010153","PS 153 MASPETH ELEMENTARY",2019,94
"3142","342400010199","PS 199 MAURICE A FITZGERALD",2019,94
"3143","342400010211","ELM TREE ELEMENTARY SCHOOL",2019,94
"3144","342400010229","PS 229 EMANUEL KAPLAN",2019,95
"3145","342400010239","PS 239",2019,94
"3146","342400010290","ACE ACADEMY FOR SCHOLARS AT THE GERALDINE FERRARO CAMPUS",2019,95
"3147","342400010305","LEARNERS AND LEADERS",2019,94
"3148","342400010307","PIONEER ACADEMY",2019,96
"3149","342400010311","CORONA ARTS AND SCIENCES ACADEMY",2019,96
"3150","342400010330","PS 330",2019,94
"3151","342400010343","CHILDREN'S LAB SCHOOL (THE)",2019,93
"3152","342400011236","INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES",2019,87
"3153","342400011264","ACADEMY OF FINANCE AND ENTERPRISE",2019,93
"3154","342400011267","HIGH SCHOOL OF APPLIED COMMUNICATIONS",2019,90
"3155","342400011293","CIVIC LEADERSHIP ACADEMY",2019,91
"3156","342400011296","PAN AMERICAN INTERNATIONAL HIGH SCHOOL",2019,94
"3157","342400011299","BARD HIGH SCHOOL EARLY COLLEGE QUEENS",2019,97
"3158","342400011455","NEWTOWN HIGH SCHOOL",2019,89
"3159","342400011485","GROVER CLEVELAND HIGH SCHOOL",2019,84
"3160","342400011520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",2019,94
"3161","342400011530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",2019,92
"3162","342400011550","HIGH SCHOOL FOR ARTS AND BUSINESS",2019,91
"3163","342400011560","ROBERT F WAGNER JR SECONDARY SCHOOL-ARTS AND TECHNOLOGY",2019,94
"3164","342400011585","MASPETH HIGH SCHOOL",2019,94
"3165","342400011600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2019,92
"3166","342400011610","AVIATION CAREER AND TECHNICAL HIGH SCHOOL",2019,97
"3167","342400011744","VOYAGES PREPARATORY",2019,59
"3168","342400861025","CENTRAL QUEENS ACADEMY CHARTER SCHOOL",2019,97
"3169","342400861048","MIDDLE VILLAGE PREPARATORY CHARTER SCHOOL",2019,97
"3170","342400861113","FORTE PREPARATORY ACADEMY CHARTER",2019,98
"3171","342500010000","NEW YORK CITY GEOGRAPHIC DISTRICT #25",2019,93
"3172","342500010020","PS 20 JOHN BOWNE",2019,96
"3173","342500010021","PS 21 EDWARD HART",2019,96
"3174","342500010022","PS 22 THOMAS JEFFERSON",2019,96
"3175","342500010024","PS 24 ANDREW JACKSON",2019,97
"3176","342500010025","IS 25 ADRIEN BLOCK",2019,97
"3177","342500010029","PS 29",2019,94
"3178","342500010032","PS 32 STATE STREET",2019,96
"3179","342500010079","PS 79 FRANCIS LEWIS",2019,96
"3180","342500010107","PS 107 THOMAS A DOOLEY",2019,95
"3181","342500010120","PS 120",2019,97
"3182","342500010129","PS 129 PATRICIA LARKIN",2019,95
"3183","342500010130","PS 130",2019,95
"3184","342500010154","PS 154",2019,95
"3185","342500010163","PS 163 FLUSHING HEIGHTS",2019,97
"3186","342500010164","PS 164 QUEENS VALLEY",2019,95
"3187","342500010165","PS 165 EDITH K BERGTRAUM",2019,94
"3188","342500010169","PS 169 BAY TERRACE",2019,96
"3189","342500010184","PS 184 FLUSHING MANOR",2019,96
"3190","342500010185","JHS 185 EDWARD BLEEKER",2019,96
"3191","342500010189","JHS 189 DANIEL CARTER BEARD",2019,97
"3192","342500010193","PS 193 ALFRED J KENNEDY",2019,95
"3193","342500010194","JHS 194 WILLIAM CARR",2019,95
"3194","342500010200","PS/MS 200 POMONOK SCHOOL AND STAR ACADEMY (THE)",2019,94
"3195","342500010201","PS 201 DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH (THE)",2019,92
"3196","342500010209","PS 209 CLEARVIEW GARDENS",2019,96
"3197","342500010214","PS 214 CADWALLADER COLDEN",2019,96
"3198","342500010219","PS 219 PAUL KLAPPER",2019,95
"3199","342500010237","IS 237",2019,96
"3200","342500010242","PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL",2019,96
"3201","342500010244","ACTIVE LEARNING ELEMENTARY SCHOOL (THE)",2019,97
"3202","342500010250","IS 250 ROBERT F KENNEDY COMMUNITY MIDDLE SCHOOL (THE)",2019,93
"3203","342500010294","BELL ACADEMY",2019,96
"3204","342500010379","COLLEGE POINT COLLABORATIVE",2019,95
"3205","342500011240","VERITAS ACADEMY",2019,89
"3206","342500011241","QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES",2019,94
"3207","342500011252","QUEENS SCHOOL OF INQUIRY (THE)",2019,95
"3208","342500011263","FLUSHING INTERNATIONAL HIGH SCHOOL",2019,89
"3209","342500011281","EAST-WEST SCHOOL OF INTERNATIONAL STUDIES",2019,96
"3210","342500011285","WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL",2019,93
"3211","342500011425","JOHN BOWNE HIGH SCHOOL",2019,85
"3212","342500011460","FLUSHING HIGH SCHOOL",2019,85
"3213","342500011499","QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE & TECHNOLOGY",2019,97
"3214","342500011525","TOWNSEND HARRIS HIGH SCHOOL",2019,97
"3215","342500011540","QUEENS ACADEMY HIGH SCHOOL",2019,53
"3216","342500011670","ROBERT F KENNEDY COMMUNITY HIGH SCHOOL",2019,90
"3217","342500011792","NORTH QUEENS COMMUNITY HIGH SCHOOL",2019,59
"3218","342500861133","ELM COMMUNITY CHARTER SCHOOL",2019,94
"3219","342600010000","NEW YORK CITY GEOGRAPHIC DISTRICT #26",2019,94
"3220","342600010018","PS 18 WINCHESTER",2019,96
"3221","342600010026","PS 26 RUFUS KING",2019,95
"3222","342600010031","PS 31 BAYSIDE",2019,96
"3223","342600010041","PS 41 CROCHERON",2019,96
"3224","342600010046","PS 46 ALLEY POND",2019,97
"3225","342600010067","JHS 67 LOUIS PASTEUR",2019,98
"3226","342600010074","JHS 74 NATHANIEL HAWTHORNE",2019,97
"3227","342600010094","PS 94 DAVID D PORTER",2019,97
"3228","342600010098","PS 98 DOUGLASTON SCHOOL (THE)",2019,96
"3229","342600010115","PS 115 GLEN OAKS",2019,96
"3230","342600010133","PS 133",2019,96
"3231","342600010158","MS 158 MARIE CURIE",2019,97
"3232","342600010159","PS 159",2019,97
"3233","342600010162","PS 162 JOHN GOLDEN",2019,97
"3234","342600010172","IRWIN ALTMAN MIDDLE SCHOOL 172",2019,96
"3235","342600010173","PS 173 FRESH MEADOW",2019,96
"3236","342600010178","PS/IS 178 HOLLISWOOD",2019,96
"3237","342600010186","PS 186 CASTLEWOOD",2019,95
"3238","342600010188","PS 188 KINGSBURY",2019,97
"3239","342600010191","PS 191 MAYFLOWER",2019,95
"3240","342600010203","PS 203 OAKLAND GARDENS",2019,97
"3241","342600010205","PS 205 ALEXANDER GRAHAM BELL",2019,97
"3242","342600010213","PS 213 CARL ULLMAN SCHOOL (THE)",2019,95
"3243","342600010216","JHS 216 GEORGE J RYAN",2019,97
"3244","342600010221","PS 221 NORTH HILLS SCHOOL (THE)",2019,96
"3245","342600010266","PS/IS 266",2019,95
"3246","342600010376","PS 376",2019,95
"3247","342600011315","BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL",2019,87
"3248","342600011415","BENJAMIN N CARDOZO HIGH SCHOOL",2019,92
"3249","342600011430","FRANCIS LEWIS HIGH SCHOOL",2019,92
"3250","342600011435","MARTIN VAN BUREN HIGH SCHOOL",2019,88
"3251","342600011495","BAYSIDE HIGH SCHOOL",2019,93
"3252","342600011566","QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND SCIENCES",2019,91
"3253","342700010000","NEW YORK CITY GEOGRAPHIC DISTRICT #27",2019,92
"3254","342700010042","PS/MS 42 R VERNAM",2019,87
"3255","342700010043","PS 43",2019,90
"3256","342700010045","PS 45 CLARENCE WITHERSPOON",2019,93
"3257","342700010047","PS 47 CHRIS GALAS",2019,94
"3258","342700010051","PS 51",2019,91
"3259","342700010053","MS 53 BRIAN PICCOLO",2019,90
"3260","342700010056","PS 56 HARRY EICHLER",2019,95
"3261","342700010060","PS 60 WOODHAVEN",2019,94
"3262","342700010062","PS 62 CHESTER PARK SCHOOL",2019,94
"3263","342700010063","PS 63 OLD SOUTH",2019,93
"3264","342700010064","PS 64 JOSEPH P ADDABBO",2019,94
"3265","342700010065","PS 65 RAYMOND YORK ELEMENTARY SCHOOL (THE)",2019,92
"3266","342700010066","PS 66 JACQUELINE KENNEDY-ONASSIS",2019,93
"3267","342700010090","PS 90 HORACE MANN",2019,94
"3268","342700010096","PS 96",2019,94
"3269","342700010097","PS 97 FOREST PARK",2019,94
"3270","342700010100","PS 100 GLEN MORRIS",2019,94
"3271","342700010104","PS 104 BAYS WATER (THE)",2019,92
"3272","342700010105","PS 105 BAY SCHOOL (THE)",2019,89
"3273","342700010106","PS 106",2019,89
"3274","342700010108","PS 108 CAPT VINCENT G FOWLER",2019,94
"3275","342700010114","PS/MS 114 BELLE HARBOR",2019,95
"3276","342700010123","PS 123",2019,94
"3277","342700010124","PS 124 OSMOND A CHURCH",2019,94
"3278","342700010137","MS 137 AMERICA'S SCHOOL OF HEROES",2019,94
"3279","342700010146","PS 146 HOWARD BEACH",2019,94
"3280","342700010155","PS 155",2019,94
"3281","342700010183","PS 183 DR RICHARD R GREEN",2019,89
"3282","342700010197","PS 197 OCEAN SCHOOL (THE)",2019,92
"3283","342700010202","JHS 202 ROBERT H GODDARD",2019,95
"3284","342700010207","PS 207 ROCKWOOD PARK",2019,95
"3285","342700010210","JHS 210 ELIZABETH BLACKWELL",2019,93
"3286","342700010223","PS 223 LYNDON B JOHNSON",2019,92
"3287","342700010226","JHS 226 VIRGIL I GRISSON",2019,92
"3288","342700010232","PS 232 LINDENWOOD",2019,94
"3289","342700010253","PS 253",2019,92
"3290","342700010254","PS 254-OSA PARKS SCHOOL (THE)",2019,94
"3291","342700010273","PS 273",2019,93
"3292","342700010282","KNOWLEDGE AND POWER PREPARATORY ACADEMY VI",2019,97
"3293","342700010297","HAWTREE CREEK MIDDLE SCHOOL",2019,94
"3294","342700010306","NEW YORK CITY ACADEMY FOR DISCOVERY",2019,93
"3295","342700010314","EPIC HIGH SCHOOL-SOUTH",2019,84
"3296","342700010316","QUEENS EXPLORERS ELEMENTARY SCHOOL",2019,94
"3297","342700010317","WATERSIDE CHILDREN'S STUDIO SCHOOL",2019,94
"3298","342700010318","WATERSIDE SCHOOL FOR LEADERSHIP",2019,90
"3299","342700010319","VILLAGE ACADEMY",2019,91
"3300","342700010323","SCHOLARS' ACADEMY",2019,96
"3301","342700010333","GOLDIE MAPLE ACADEMY",2019,95
"3302","342700010362","WAVE PREPARATORY ELEMENTARY SCHOOL",2019,93
"3303","342700010377","PS 377",2019,91
"3304","342700011260","FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL",2019,79
"3305","342700011261","VOYAGES PREP-SOUTH QUEENS",2019,54
"3306","342700011262","CHANNEL VIEW SCHOOL FOR RESEARCH",2019,93
"3307","342700011302","QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH AND TECHNOLOGY",2019,85
"3308","342700011308","ROBERT H GODDARD HIGH SCHOOL FOR COMM ARTS 7 & TECHNOLOGY",2019,93
"3309","342700011309","ACADEY OF MEDICAL TECHNOLOGY - A COLLEGE BOARD SCHOOL",2019,89
"3310","342700011324","ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAINABILITY",2019,79
"3311","342700011334","EPIC HIGH SCHOOL NORTH",2019,86
"3312","342700011351","ROCKAWAY COLLEGIATE HIGH SCHOOL",2019,81
"3313","342700011400","AUGUST MARTIN HIGH SCHOOL",2019,89
"3314","342700011475","RICHMOND HILL HIGH SCHOOL",2019,88
"3315","342700011480","JOHN ADAMS HIGH SCHOOL",2019,87
"3316","342700011650","HIGH SCH-CONSTRUCTION, TRADES, ENGINEERING & ARCHITECTURE",2019,94
"3317","342700860869","PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL",2019,94
"3318","342700860990","CHALLENGE PREPARATORY CHARTER SCHOOL",2019,93
"3319","342700861052","NEW VISIONS CHARTER HS-HUMANITIES IV",2019,90
"3320","342700861054","NEW VISIONS CHTR HS-ADV MA/SCI IV",2019,91
"3321","342700861090","SUCCESS ACADEMY CHARTER SCHOOL-NYC 4",2019,100
"3322","342700861099","SUCCESS ACADEMY CHARTER SCH-NYC 13",2019,100
"3323","342700861118","OUR WORLD NEIGHBORHOOD CS 2",2019,90
"3324","342800010000","NEW YORK CITY GEOGRAPHIC DISTRICT #28",2019,92
"3325","342800010008","JHS 8 RICHARD S GROSSLEY",2019,92
"3326","342800010040","PS 40 SAMUEL HUNTINGTON",2019,91
"3327","342800010048","PS 48 WILLIAM WORDSWORTH",2019,92
"3328","342800010050","PS 50 TALFOURD LAWN ELEMENTARY SCHOOL",2019,94
"3329","342800010054","PS 54 HILLSIDE",2019,93
"3330","342800010055","PS 55 MAURE",2019,93
"3331","342800010072","CATHERINE AND COUNT BASIE MIDDLE SCHOOL 72",2019,91
"3332","342800010080","PS 80 THURGOOD MARSHALL MAGNET OF MULTIMEDIA",2019,93
"3333","342800010082","PS 82 HAMMOND",2019,95
"3334","342800010086","PS 86",2019,93
"3335","342800010099","PS 99 KEW GARDENS",2019,95
"3336","342800010101","PS 101 SCHOOL IN THE GARDENS",2019,96
"3337","342800010117","PS 117 J KELD/BRIARWOOD SCHOOL",2019,93
"3338","342800010121","PS 121",2019,93
"3339","342800010139","PS 139 REGO PARK",2019,95
"3340","342800010140","PS 140 EDWARD K ELLINGTON",2019,91
"3341","342800010144","PS 144 COL JEROMUS REMSEN",2019,95
"3342","342800010157","JHS 157 STEPHEN A HALSEY",2019,95
"3343","342800010160","PS 160 WALTER FRANCIS BISHOP",2019,91
"3344","342800010161","PS 161 ARTHUR ASHE SCHOOL",2019,94
"3345","342800010174","PS 174 WILLIAM SIDNEY MOUNT",2019,95
"3346","342800010175","PS 175 LYNN GROSS DISCOVERY SCHOOL (THE)",2019,93
"3347","342800010182","PS 182 SAMANTHA SMITH",2019,93
"3348","342800010190","JHS 190 RUSSELL SAGE",2019,94
"3349","342800010196","PS 196 GRAND CENTRAL PARKWAY",2019,96
"3350","342800010206","PS 206 HORACE HARDING SCHOOL (THE)",2019,94
"3351","342800010217","JHS 217 ROBERT A VAN WYCK",2019,92
"3352","342800010220","PS 220 EDWARD MANDEL",2019,94
"3353","342800010287","EMERSON SCHOOL (THE)",2019,91
"3354","342800010303","ACADEMY FOR EXCELLENCE THROUGH THE ARTS (THE)",2019,97
"3355","342800010312","JAMAICA CHILDREN'S SCHOOL",2019,94
"3356","342800010332","REDWOOD MIDDLE SCHOOL",2019,91
"3357","342800010349","QUEENS SCHOOL FOR LEADERSHIP (THE)",2019,92
"3358","342800010354","PS 354",2019,93
"3359","342800010358","MS 358",2019,94
"3360","342800011167","METROPOLITAN EXPEDITIONARY LEARNING SCHOOL",2019,95
"3361","342800011284","YORK EARLY COLLEGE ACADEMY",2019,95
"3362","342800011310","QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL",2019,90
"3363","342800011325","HILLSIDE ARTS AND LETTERS ACADEMY",2019,87
"3364","342800011328","HIGH SCHOOL FOR COMMUNITY LEADERSHIP",2019,85
"3365","342800011338","QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY",2019,67
"3366","342800011350","JAMAICA GATEWAY TO THE SCIENCES",2019,90
"3367","342800011440","FOREST HILLS HIGH SCHOOL",2019,89
"3368","342800011505","HILLCREST HIGH SCHOOL",2019,87
"3369","342800011620","THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL",2019,94
