"ENTITY_CD","ENTITY_NAME","PER_SUSPENSIONS"
"333200010564","BUSHWICK COMMUNITY HIGH SCHOOL",5
"333200011168","BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE)",1
"333200011403","ACADEMY FOR ENVIRONMENTAL LEADERSHIP",5
"333200011545","EBC HIGH SCHOOL FOR PUBLIC SERVICE-BUSHWICK",0
"333200011549","BUSHWICK SCHOOL FOR SOCIAL JUSTICE",5
"333200011552","ACADEMY OF URBAN PLANNING",0
"333200011554","ALL CITY LEADERSHIP SECONDARY SCHOOL",0
"333200011556","BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE",4
"333200860906","ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL",2
"333200860987","BUSHWICK ASCEND CHARTER SCHOOL",11
"333200861045","ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL",2
"333200861059","MATH, ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL",5
"333200861096","SUCCESS ACADEMY CHARTER SCH-NYC 10",0
"342400010005","IS 5 THE WALTER CROWLEY INTERMEDIATE SCHOOL",1
"342400010007","PS 7 LOUIS F SIMEONE",0
"342400010012","PS 12 JAMES B COLGATE",0
"342400010013","PS 13 CLEMENT C MOORE",0
"342400010014","PS 14 FAIRVIEW",0
"342400010016","PS 16 NANCY DEBENEDITTIS SCHOOL (THE)",0
"342400010019","PS 19 MARINO JEANTET",0
"342400010028","PS 28 THOMAS EMANUEL EARLY CHILDHOOD CENTER",0
"342400010049","PS 49 DOROTHY BONAWIT KOLE",0
"342400010058","PS 58 SCHOOL OF HEROES",0
"342400010061","IS 61 LEONARDO DA VINCI",1
"342400010068","PS 68 CAMBRIDGE",0
"342400010071","PS 71 FOREST",0
"342400010073","IS 73 FRANK SANSIVIERI INTERMEDIATE SCHOOL  (THE)",1
"342400010077","IS 77",1
"342400010081","PS 81 JEAN PAUL RICHTER",0
"342400010087","PS/IS 87 MIDDLE VILLAGE",0
"342400010088","PS 88 SENECA",0
"342400010089","PS 89 ELMHURST",0
"342400010091","PS 91 RICHARD ARKWRIGHT",0
"342400010093","IS 93 RIDGEWOOD",1
"342400010102","PS 102 BAYVIEW",0
"342400010110","PS 110",0
"342400010113","PS/IS 113 ANTHONY J PRANZO",0
"342400010119","IS 119 GLENDALE (THE)",0
"342400010125","IS 125 THOMAS J MCCANN WOODSIDE",0
"342400010128","PS 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY",0
"342400010143","PS 143 LOUIS ARMSTRONG",0
"342400010153","PS 153 MASPETH ELEMENTARY",0
"342400010199","PS 199 MAURICE A FITZGERALD",0
"342400010211","ELM TREE ELEMENTARY SCHOOL",0
"342400010229","PS 229 EMANUEL KAPLAN",0
"342400010239","PS 239",0
"342400010290","ACE ACADEMY FOR SCHOLARS AT THE GERALDINE FERRARO CAMPUS",0
"342400010305","LEARNERS AND LEADERS",0
"342400010307","PIONEER ACADEMY",0
"342400010311","CORONA ARTS AND SCIENCES ACADEMY",1
"342400010330","PS 330",0
"342400010343","CHILDREN'S LAB SCHOOL (THE)",0
"342400011236","INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES",0
"342400011264","ACADEMY OF FINANCE AND ENTERPRISE",0
"342400011267","HIGH SCHOOL OF APPLIED COMMUNICATIONS",2
"342400011293","CIVIC LEADERSHIP ACADEMY",1
"342400011296","PAN AMERICAN INTERNATIONAL HIGH SCHOOL",0
"342400011299","BARD HIGH SCHOOL EARLY COLLEGE QUEENS",0
"342400011455","NEWTOWN HIGH SCHOOL",0
"342400011485","GROVER CLEVELAND HIGH SCHOOL",1
"342400011520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",0
"342400011530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",0
"342400011550","HIGH SCHOOL FOR ARTS AND BUSINESS",1
"342400011560","ROBERT F WAGNER JR SECONDARY SCHOOL-ARTS AND TECHNOLOGY",1
"342400011585","MASPETH HIGH SCHOOL",0
"342400011600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",1
"342400011610","AVIATION CAREER AND TECHNICAL HIGH SCHOOL",0
"342400011744","VOYAGES PREPARATORY",2
"342400861025","CENTRAL QUEENS ACADEMY CHARTER SCHOOL",0
"342400861048","MIDDLE VILLAGE PREPARATORY CHARTER SCHOOL",6
"342400861113","FORTE PREPARATORY ACADEMY CHARTER",3
"342500010020","PS 20 JOHN BOWNE",0
"342500010021","PS 21 EDWARD HART",0
"342500010022","PS 22 THOMAS JEFFERSON",0
"342500010024","PS 24 ANDREW JACKSON",0
"342500010025","IS 25 ADRIEN BLOCK",0
"342500010029","PS 29",0
"342500010032","PS 32 STATE STREET",0
"342500010079","PS 79 FRANCIS LEWIS",0
"342500010107","PS 107 THOMAS A DOOLEY",0
"342500010120","PS 120",0
"342500010129","PS 129 PATRICIA LARKIN",0
"342500010130","PS 130",0
"342500010154","PS 154",0
"342500010163","PS 163 FLUSHING HEIGHTS",0
"342500010164","PS 164 QUEENS VALLEY",0
"342500010165","PS 165 EDITH K BERGTRAUM",0
"342500010169","PS 169 BAY TERRACE",0
"342500010184","PS 184 FLUSHING MANOR",0
"342500010185","JHS 185 EDWARD BLEEKER",1
"342500010189","JHS 189 DANIEL CARTER BEARD",1
"342500010193","PS 193 ALFRED J KENNEDY",0
"342500010194","JHS 194 WILLIAM CARR",1
"342500010200","PS/MS 200 POMONOK SCHOOL AND STAR ACADEMY (THE)",0
"342500010201","PS 201 DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH (THE)",0
"342500010209","PS 209 CLEARVIEW GARDENS",0
"342500010214","PS 214 CADWALLADER COLDEN",0
"342500010219","PS 219 PAUL KLAPPER",0
"342500010237","IS 237",1
"342500010242","PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL",0
"342500010244","ACTIVE LEARNING ELEMENTARY SCHOOL (THE)",0
"342500010250","IS 250 ROBERT F KENNEDY COMMUNITY MIDDLE SCHOOL (THE)",2
"342500010294","BELL ACADEMY",1
"342500010379","COLLEGE POINT COLLABORATIVE",1
"342500011240","VERITAS ACADEMY",0
"342500011241","QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES",0
"342500011252","QUEENS SCHOOL OF INQUIRY (THE)",0
"342500011263","FLUSHING INTERNATIONAL HIGH SCHOOL",0
"342500011281","EAST-WEST SCHOOL OF INTERNATIONAL STUDIES",0
"342500011285","WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL",0
"342500011425","JOHN BOWNE HIGH SCHOOL",1
"342500011460","FLUSHING HIGH SCHOOL",0
"342500011499","QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE & TECHNOLOGY",0
"342500011525","TOWNSEND HARRIS HIGH SCHOOL",0
"342500011540","QUEENS ACADEMY HIGH SCHOOL",2
"342500011670","ROBERT F KENNEDY COMMUNITY HIGH SCHOOL",1
"342500011792","NORTH QUEENS COMMUNITY HIGH SCHOOL",1
"342500861133","ELM COMMUNITY CHARTER SCHOOL",0
"342600010018","PS 18 WINCHESTER",0
"342600010026","PS 26 RUFUS KING",0
"342600010031","PS 31 BAYSIDE",0
"342600010041","PS 41 CROCHERON",0
"342600010046","PS 46 ALLEY POND",0
"342600010067","JHS 67 LOUIS PASTEUR",0
"342600010074","JHS 74 NATHANIEL HAWTHORNE",0
"342600010094","PS 94 DAVID D PORTER",0
"342600010098","PS 98 DOUGLASTON SCHOOL (THE)",0
"342600010115","PS 115 GLEN OAKS",0
"342600010133","PS 133",0
"342600010158","MS 158 MARIE CURIE",0
"342600010159","PS 159",0
"342600010162","PS 162 JOHN GOLDEN",0
"342600010172","IRWIN ALTMAN MIDDLE SCHOOL 172",0
"342600010173","PS 173 FRESH MEADOW",0
"342600010178","PS/IS 178 HOLLISWOOD",1
"342600010186","PS 186 CASTLEWOOD",0
"342600010188","PS 188 KINGSBURY",0
"342600010191","PS 191 MAYFLOWER",0
"342600010203","PS 203 OAKLAND GARDENS",0
"342600010205","PS 205 ALEXANDER GRAHAM BELL",0
"342600010213","PS 213 CARL ULLMAN SCHOOL (THE)",0
"342600010216","JHS 216 GEORGE J RYAN",0
"342600010221","PS 221 NORTH HILLS SCHOOL (THE)",0
"342600010266","PS/IS 266",0
"342600010376","PS 376",0
"342600011315","BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL",0
"342600011415","BENJAMIN N CARDOZO HIGH SCHOOL",0
"342600011430","FRANCIS LEWIS HIGH SCHOOL",0
"342600011435","MARTIN VAN BUREN HIGH SCHOOL",1
"342600011495","BAYSIDE HIGH SCHOOL",1
"342600011566","QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND SCIENCES",0
"342700010042","PS/MS 42 R VERNAM",1
"342700010043","PS 43",1
"342700010045","PS 45 CLARENCE WITHERSPOON",0
"342700010047","PS 47 CHRIS GALAS",0
"342700010051","PS 51",0
"342700010053","MS 53 BRIAN PICCOLO",11
"342700010056","PS 56 HARRY EICHLER",0
"342700010060","PS 60 WOODHAVEN",0
"342700010062","PS 62 CHESTER PARK SCHOOL",0
"342700010063","PS 63 OLD SOUTH",0
"342700010064","PS 64 JOSEPH P ADDABBO",0
"342700010065","PS 65 RAYMOND YORK ELEMENTARY SCHOOL (THE)",0
"342700010066","PS 66 JACQUELINE KENNEDY-ONASSIS",0
"342700010090","PS 90 HORACE MANN",0
"342700010096","PS 96",0
"342700010097","PS 97 FOREST PARK",0
"342700010100","PS 100 GLEN MORRIS",0
"342700010104","PS 104 BAYS WATER (THE)",0
"342700010105","PS 105 BAY SCHOOL (THE)",2
"342700010106","PS 106",0
"342700010108","PS 108 CAPT VINCENT G FOWLER",0
"342700010114","PS/MS 114 BELLE HARBOR",0
"342700010123","PS 123",0
"342700010124","PS 124 OSMOND A CHURCH",0
"342700010137","MS 137 AMERICA'S SCHOOL OF HEROES",1
"342700010146","PS 146 HOWARD BEACH",0
"342700010155","PS 155",0
"342700010183","PS 183 DR RICHARD R GREEN",0
"342700010197","PS 197 OCEAN SCHOOL (THE)",0
"342700010202","JHS 202 ROBERT H GODDARD",2
"342700010207","PS 207 ROCKWOOD PARK",0
"342700010210","JHS 210 ELIZABETH BLACKWELL",1
"342700010223","PS 223 LYNDON B JOHNSON",0
"342700010226","JHS 226 VIRGIL I GRISSON",1
"342700010232","PS 232 LINDENWOOD",0
"342700010253","PS 253",1
"342700010254","PS 254-OSA PARKS SCHOOL (THE)",0
"342700010273","PS 273",0
"342700010282","KNOWLEDGE AND POWER PREPARATORY ACADEMY VI",0
"342700010297","HAWTREE CREEK MIDDLE SCHOOL",1
"342700010306","NEW YORK CITY ACADEMY FOR DISCOVERY",0
"342700010314","EPIC HIGH SCHOOL-SOUTH",1
"342700010316","QUEENS EXPLORERS ELEMENTARY SCHOOL",0
"342700010317","WATERSIDE CHILDREN'S STUDIO SCHOOL",0
"342700010318","WATERSIDE SCHOOL FOR LEADERSHIP",6
"342700010319","VILLAGE ACADEMY",2
"342700010323","SCHOLARS' ACADEMY",0
"342700010333","GOLDIE MAPLE ACADEMY",0
"342700010362","WAVE PREPARATORY ELEMENTARY SCHOOL",0
"342700010377","PS 377",0
"342700011260","FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL",6
"342700011261","VOYAGES PREP-SOUTH QUEENS",1
"342700011262","CHANNEL VIEW SCHOOL FOR RESEARCH",0
"342700011302","QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH AND TECHNOLOGY",1
"342700011308","ROBERT H GODDARD HIGH SCHOOL FOR COMM ARTS 7 & TECHNOLOGY",1
"342700011309","ACADEY OF MEDICAL TECHNOLOGY - A COLLEGE BOARD SCHOOL",0
"342700011324","ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAINABILITY",4
"342700011334","EPIC HIGH SCHOOL NORTH",0
"342700011351","ROCKAWAY COLLEGIATE HIGH SCHOOL",4
"342700011400","AUGUST MARTIN HIGH SCHOOL",4
"342700011475","RICHMOND HILL HIGH SCHOOL",0
"342700011480","JOHN ADAMS HIGH SCHOOL",1
"342700011650","HIGH SCH-CONSTRUCTION, TRADES, ENGINEERING & ARCHITECTURE",0
"342700860869","PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL",0
"342700860990","CHALLENGE PREPARATORY CHARTER SCHOOL",0
"342700861052","NEW VISIONS CHARTER HS-HUMANITIES IV",14
"342700861054","NEW VISIONS CHTR HS-ADV MA/SCI IV",1
"342700861090","SUCCESS ACADEMY CHARTER SCHOOL-NYC 4",0
"342700861099","SUCCESS ACADEMY CHARTER SCH-NYC 13",0
"342700861118","OUR WORLD NEIGHBORHOOD CS 2",0
"342800010008","JHS 8 RICHARD S GROSSLEY",1
"342800010040","PS 40 SAMUEL HUNTINGTON",1
"342800010048","PS 48 WILLIAM WORDSWORTH",0
"342800010050","PS 50 TALFOURD LAWN ELEMENTARY SCHOOL",0
"342800010054","PS 54 HILLSIDE",0
"342800010055","PS 55 MAURE",0
"342800010072","CATHERINE AND COUNT BASIE MIDDLE SCHOOL 72",2
"342800010080","PS 80 THURGOOD MARSHALL MAGNET OF MULTIMEDIA",0
"342800010082","PS 82 HAMMOND",0
"342800010086","PS 86",0
"342800010099","PS 99 KEW GARDENS",0
"342800010101","PS 101 SCHOOL IN THE GARDENS",0
"342800010117","PS 117 J KELD/BRIARWOOD SCHOOL",0
"342800010121","PS 121",0
"342800010139","PS 139 REGO PARK",0
"342800010140","PS 140 EDWARD K ELLINGTON",0
"342800010144","PS 144 COL JEROMUS REMSEN",0
"342800010157","JHS 157 STEPHEN A HALSEY",0
"342800010160","PS 160 WALTER FRANCIS BISHOP",1
"342800010161","PS 161 ARTHUR ASHE SCHOOL",0
"342800010174","PS 174 WILLIAM SIDNEY MOUNT",0
"342800010175","PS 175 LYNN GROSS DISCOVERY SCHOOL (THE)",0
"342800010182","PS 182 SAMANTHA SMITH",0
"342800010190","JHS 190 RUSSELL SAGE",0
"342800010196","PS 196 GRAND CENTRAL PARKWAY",0
"342800010206","PS 206 HORACE HARDING SCHOOL (THE)",0
"342800010217","JHS 217 ROBERT A VAN WYCK",2
"342800010220","PS 220 EDWARD MANDEL",0
"342800010287","EMERSON SCHOOL (THE)",3
"342800010303","ACADEMY FOR EXCELLENCE THROUGH THE ARTS (THE)",0
"342800010312","JAMAICA CHILDREN'S SCHOOL",0
"342800010332","REDWOOD MIDDLE SCHOOL",3
"342800010349","QUEENS SCHOOL FOR LEADERSHIP (THE)",0
"342800010354","PS 354",0
"342800010358","MS 358",3
"342800011167","METROPOLITAN EXPEDITIONARY LEARNING SCHOOL",0
"342800011284","YORK EARLY COLLEGE ACADEMY",1
"342800011310","QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL",1
"342800011325","HILLSIDE ARTS AND LETTERS ACADEMY",1
"342800011328","HIGH SCHOOL FOR COMMUNITY LEADERSHIP",1
"342800011338","QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY",0
"342800011350","JAMAICA GATEWAY TO THE SCIENCES",1
"342800011440","FOREST HILLS HIGH SCHOOL",1
"342800011505","HILLCREST HIGH SCHOOL",0
"342800011620","THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL",0
"342800011680","QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL",0
"342800011686","QUEENS METROPOLITAN HIGH SCHOOL",0
"342800011687","QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE",0
"342800011690","HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY",3
"342800011896","YOUNG WOMEN'S LEADERSHIP SCHOOL OF QUEENS",0
"342800860824","GROWING UP GREEN CHARTER SCHOOL II",0
"342800860969","ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL",4
"342900010015","PS 15 JACKIE ROBINSON",0
"342900010033","PS 33 EDWARD M FUNK",0
"342900010034","PS 34 JOHN HARVARD",0
"342900010035","PS 35 NATHANIEL WOODHULL",0
"342900010036","PS 36 ST ALBANS SCHOOL",0
"342900010037","CYNTHIA JENKINS SCHOOL",0
"342900010038","PS 38 ROSEDALE",0
"342900010052","PS 52",1
"342900010059","IS 59 SPRINGFIELD GARDENS",0
"342900010095","PS 95 EASTWOOD",0
"342900010109","JEAN NUZZI INTERMEDIATE SCHOOL",2
"342900010116","PS/IS 116 WILLIAM C HUGHLEY",1
"342900010118","PS 118 LORRAINE HANSBERRY",0
"342900010131","PS 131 ABIGAIL ADAMS",0
"342900010132","PS 132 RALPH BUNCHE",0
"342900010134","PS 134 HOLLIS",0
"342900010135","BELLAIRE SCHOOL (THE)",0
"342900010136","PS 136 ROY WILKINS",0
"342900010138","PS/MS 138 SUNRISE",0
"342900010147","PS/MS 147 RONALD MCNAIR",1
"342900010156","PS 156 LAURELTON",0
"342900010176","PS 176 CAMBRIA HEIGHTS",0
"342900010181","PS 181 BROOKFIELD",0
"342900010192","IS 192 LINDEN (THE)",0
"342900010195","PS 195 WILLIAM HABERLE",0
"342900010208","PS/IS 208",1
"342900010238","IS 238 SUSAN B ANTHONY ACADEMY",2
"342900010251","PS 251",1
"342900010268","PS/IS 268",0
"342900010270","GORDON PARKS SCHOOL (THE)",0
"342900010289","QUEENS UNITED MIDDLE SCHOOL",2
"342900010295","PS/IS 295",0
"342900010355","COLLABORATIVE ARTS MIDDLE SCHOOL",3
"342900010356","COMMUNITY VOICES MIDDLE SCHOOL",6
"342900010360","PS 360",0
"342900011243","INSTITUTE FOR HEALTH PROFESSIONALS AT CAMBRIA HEIGHTS",1
"342900011248","QUEENS PREPARATORY ACADEMY",2
"342900011259","PATHWAYS COLLEGE PREPARATORY SCHOOL:  A COLLEGE BOARD SCHOOL",1
"342900011265","EXCELSIOR PREPARATORTY HIGH SCHOOL",2
"342900011272","GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES",4
"342900011283","PREPARATORY ACADEMY FOR WRITERS:  A COLLEGE BOARD SCHOOL",3
"342900011313","BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE AND INFORMATION TECHNOLOGY",1
"342900011326","CAMBRIA HEIGHTS ACADEMY",3
"342900011327","EAGLE ACADEMY FOR YOUNG MEN III",0
"342900011492","MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS",2
"342900011498","HUMANITIES AND ARTS MAGNET HIGH SCHOOL",3
"342900860821","MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL",3
"342900860974","RIVERTON STREET CHARTER SCHOOL",1
"342900861077","SUCCESS ACADEMY CS - ROSEDALE",0
"342900861078","SUCCESS ACADEMY CHARTER SCHOOL - SPRINGFIELD",0
"343000010002","PS 2 ALFRED ZIMBERG",0
"343000010010","IS 10 HORACE GREELEY",1
"343000010011","PS 11 KATHRYN PHELAN",0
"343000010017","PS 17 HENRY DAVID THOREAU",0
"343000010069","PS 69 JACKSON HEIGHTS",0
"343000010070","PS 70",0
"343000010076","PS 76 WILLIAM HALLETT",0
"343000010078","PS/IS 78",0
"343000010084","PS 84 STEINWAY",0
"343000010085","PS 85 JUDGE CHARLES VALLONE",0
"343000010092","PS 92 HARRY T STEWART SR",0
"343000010111","PS 111 JACOB BLACKWELL",0
"343000010112","PS 112 DUTCH KILLS",0
"343000010122","PS 122 MAMIE FAY",0
"343000010126","ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS",3
"343000010127","PS 127 AEROSPACE SCIENCE MAGNET",0
"343000010141","IS 141 STEINWAY (THE)",1
"343000010145","IS 145 JOSEPH PULITZER",0
"343000010148","PS 148",0
"343000010149","PS 149 CHRISTA MCAULIFFE",0
"343000010150","PS 150",0
"343000010151","PS 151 MARY D CARTER",0
"343000010152","PS 152 GWENDOLYN N ALLEYNE SCHOOL",0
"343000010166","PS 166 HENRY GRADSTEIN",0
"343000010171","PS 171 PETER G VAN ALST",0
"343000010204","IS 204 OLIVER W HOLMES",1
"343000010212","PS 212",0
"343000010222","PS 222-FIRE FIGHTER CHRISTOPHER A SANTORA SCHOOL",0
"343000010228","PS 228 EARLY CHILDHOOD MAGNET SCHOOL FOR THE ARTS",0
"343000010230","IS 230",0
"343000010234","PS 234",0
"343000010235","ACADEMY FOR NEW AMERICANS",4
"343000010280","PS 280",0
"343000010291","HUNTERS POINT COMMUNITY MIDDLE SCHOOL",1
"343000010300","30TH AVENUE SCHOOL (THE)",0
"343000010329","EAST ELMHURST COMMUNITY SCHOOL",0
"343000010361","WOODSIDE COMMUNITY SCHOOL (THE)",0
"343000010384","PS 384",0
"343000011227","IS 227 LOUIS ARMSTRONG",0
"343000011258","ENERGY TECH HIGH SCHOOL",1
"343000011286","YOUNG WOMENS LEADERSHIP SCHOOL",0
"343000011301","ACADEMY FOR CAREERS IN TELEVISION AND FILM",1
"343000011445","WILLIAM CULLEN BRYANT HIGH SCHOOL",1
"343000011450","LONG ISLAND CITY HIGH SCHOOL",1
"343000011501","FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL",0
"343000011502","INFORMATION TECHNOLOGY HIGH SCHOOL",0
"343000011555","NEWCOMERS HIGH SCHOOL",1
"343000011575","ACADEMY OF AMERICAN STUDIES",0
"343000011580","BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION",0
"343000860822","RENAISSANCE CHARTER SCHOOL (THE)",5
"343000860836","OUR WORLD NEIGHBORHOOD CHARTER SCHOOL",0
"343000860932","VOICE CHARTER SCHOOL OF NEW YORK",0
"343000860952","GROWING UP GREEN CHARTER SCHOOL",0
"343000860998","ACADEMY OF THE CITY CHARTER SCHOOL",0
"353100010001","PS 1 TOTTENVILLE",0
"353100010002","IS 2 GEORGE L EGBERT",2
"353100010003","PS 3 MARGARET GIOIOSA SCHOOL (THE)",0
"353100010004","PS 4 MAURICE WOLLIN",0
"353100010005","PS 5 HUGUENOT",0
"353100010006","PS 6 CPL ALLAN F KIVLEHAN SCHOOL",0
"353100010007","IS 7 ELIAS BERNSTEIN",0
"353100010008","PS 8 SHIRLEE SOLOMON",0
"353100010009","NAPLES STREET ELEMENTARY SCHOOL",0
"353100010010","FORT HILL COLLABORATIVE ELEMENTARY SCHOOL",0
"353100010011","PS 11 THOMAS DONGAN SCHOOL",0
"353100010013","PS 13 M L LINDENMEYER",0
"353100010016","PS 16 JOHN J DRISCOLL",0
"353100010018","PS 18 JOHN G WHITTIER",0
"353100010019","PS 19 CURTIS SCHOOL (THE)",0
"353100010020","PS 20 PORT RICHMOND",0
"353100010021","PS 21 MARGARET EMERY-ELM PARK",1
"353100010022","PS 22 GRANITEVILLE",1
"353100010023","PS 23 RICHMONDTOWN",0
"353100010024","IS 24 MYRA S BARNES",0
"353100010026","PS 26 CARTERET SCHOOL (THE)",0
"353100010027","IS 27 ANNING S PRALL",5
"353100010028","EAGLE ACADEMY OF STATEN ISLAND",0
"353100010029","PS 29 BARDWELL",0
"353100010030","PS 30 WESTERLEIGH",0
"353100010031","PS 31 WILLIAM T DAVIS",1
"353100010032","PS 32 GIFFORD SCHOOL (THE)",0
"353100010034","IS 34 TOTTENVILLE",1
"353100010035","PS 35 CLOVE VALLEY SCHOOL (THE)",0
"353100010036","PS 36 J C DRUMGOOLE",0
"353100010038","PS 38 GEORGE CROMWELL",0
"353100010039","PS 39 FRANCIS J MURPHY JR",0
"353100010041","PS 41 NEW DORP",0
"353100010042","PS 42 ELTINGVILLE",0
"353100010044","PS 44 THOMAS C BROWN",1
"353100010045","PS 45 JOHN TYLER",0
"353100010046","PS 46 ALBERT V MANISCALCO",1
"353100010048","PS 48 WILLIAM C WILCOX",0
"353100010049","IS 49 BERTHA A DREYFUS",5
"353100010050","PS 50 FRANK HANKINSON",0
"353100010051","IS 51 EDWIN MARKHAM",3
"353100010052","PS 52 JOHN C THOMPSON",0
"353100010053","PS 53 BAY TERRACE",0
"353100010054","PS 54 CHARLES W LENG",0
"353100010055","PS 55 HENRY M BOEHM",0
"353100010056","PS 56 LOUIS DESARIO SCHOOL (THE)",0
"353100010057","PS 57 HUBERT H HUMPHREY",0
"353100010058","SPACE SHUTTLE COLUMBIA SCHOOL",0
"353100010059","HARBOR VIEW SCHOOL (THE)",0
"353100010060","PS 60 ALICE AUSTEN",1
"353100010061","IS 61 WILLIAM A MORRIS",1
"353100010062","KATHLEEN GRIMM SCHOOL FOR LEADERSHIP",0
"353100010063","MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING",1
"353100010065","PS 65 ACADEMY OF INNOVATIVE LEARNING (THE)",0
"353100010068","PORT RICHMOND SCHOOL FOR VISIONARY",0
"353100010069","PS 69 DANIEL D TOMPKINS",0
"353100010072","IS 72 ROCCO LAURIE",1
"353100010074","PS 74 FUTURE LEADERS ELEMENTARY SCHOOL",2
"353100010075","IS 75 FRANK D PAULO",1
"353100010078","PS 78",1
"353100010861","STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP",1
"353100011047","CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES",1
"353100011064","GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL",1
"353100011080","MICHAEL J PETRIDES SCHOOL (THE)",1
"353100011440","NEW DORP HIGH SCHOOL",1
"353100011445","PORT RICHMOND HIGH SCHOOL",2
"353100011450","CURTIS HIGH SCHOOL",1
"353100011455","TOTTENVILLE HIGH SCHOOL",1
"353100011460","SUSAN E WAGNER HIGH SCHOOL",1
"353100011470","CONCORD HIGH SCHOOL",1
"353100011600","RALPH R MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",1
"353100011605","STATEN ISLAND TECHNICAL HIGH SCHOOL",0
"353100860959","JOHN W LAVELLE PREPARATORY CHARTER SCHOOL",7
"353100860984","NEW WORLD PREPARATORY CHARTER SCHOOL",2
"353100861083","NEW VENTURES CHARTER SCHOOL",11
"353100861136","LOIS AND RICHARD NICOTRA EARLY COLLE",13
"400301060002","PRIMARY EDUCATION CENTER",1
"400301060003","INTERMEDIATE EDUCATION CENTER",1
"400301060005","LEWISTON PORTER MIDDLE SCHOOL",10
"400301060006","LEWISTON PORTER SENIOR HIGH SCHOOL",7
"400400010001","ANNA MERRITT ELEMENTARY SCHOOL",2
"400400010002","CHARLES A UPSON ELEMENTARY SCHOOL",1
"400400010005","GEORGE SOUTHARD ELEMENTARY SCHOOL",0
"400400010007","ROY KELLEY ELEMENTARY SCHOOL",1
"400400010009","EMMET BELKNAP INTERMEDIATE SCHOOL",3
"400400010010","NORTH PARK JUNIOR HIGH SCHOOL",5
"400400010011","LOCKPORT HIGH SCHOOL",7
"400601060001","NEWFANE EARLY CHILDHOOD CENTER",NA
"400601060002","NEWFANE ELEMENTARY SCHOOL",0
"400601060006","NEWFANE SENIOR HIGH SCHOOL",2
"400601060008","NEWFANE MIDDLE SCHOOL",4
"400701060002","WEST STREET ELEMENTARY SCHOOL",2
"400701060003","TUSCARORA ELEMENTARY SCHOOL",1
"400701060004","COLONIAL VILLAGE ELEMENTARY SCHOOL",5
"400701060005","ERRICK ROAD ELEMENTARY SCHOOL",2
"400701060009","EDWARD TOWN MIDDLE SCHOOL",9
"400701060010","NIAGARA-WHEATFIELD SENIOR HIGH SCHOOL",7
"400701860890","NIAGARA CHARTER SCHOOL",15
"400800010010","SEVENTY NINTH STREET SCHOOL",1
"400800010012","GERALDINE J MANN SCHOOL",2
"400800010015","HENRY J KALFAS MAGNET SCHOOL",17
"400800010020","HYDE PARK SCHOOL",16
"400800010021","MAPLE AVENUE SCHOOL",7
"400800010022","NIAGARA STREET SCHOOL",8
"400800010031","HARRY F ABATE ELEMENTARY SCHOOL",20
"400800010034","NIAGARA FALLS HIGH SCHOOL",13
"400800010040","GASKILL PREPARATORY SCHOOL",27
